,sub_id,phase,p1,p2,rtime,out,cfout,cho,corr,trial,cond,chose_right,rew,sess,op1,op2,ev1,ev2,catch,reversed
0,1935710962.0,LE,0.9,0.1,1760.0,1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,0.0
1,1935710962.0,LE,0.8,0.2,2458.0,-1.0,-1.0,2.0,0.0,1.0,1.0,-1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,1.0
2,1935710962.0,LE,0.6,0.4,714.0,1.0,-1.0,2.0,0.0,2.0,3.0,1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,0.0
3,1935710962.0,LE,0.7,0.3,487.0,-1.0,-1.0,1.0,1.0,3.0,2.0,-1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
4,1935710962.0,LE,0.7,0.3,369.0,-1.0,-1.0,2.0,0.0,4.0,2.0,1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
5,1935710962.0,LE,0.9,0.1,2330.0,1.0,-1.0,1.0,1.0,5.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,0.0
6,1935710962.0,LE,0.8,0.2,1101.0,1.0,-1.0,1.0,1.0,6.0,1.0,1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,1.0
7,1935710962.0,LE,0.6,0.4,1148.0,1.0,-1.0,1.0,1.0,7.0,3.0,-1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,0.0
8,1935710962.0,LE,0.8,0.2,983.0,1.0,-1.0,1.0,1.0,8.0,1.0,1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,1.0
9,1935710962.0,LE,0.9,0.1,2960.0,1.0,-1.0,1.0,1.0,9.0,0.0,1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,1.0
10,1935710962.0,LE,0.7,0.3,793.0,-1.0,-1.0,1.0,1.0,10.0,2.0,-1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
11,1935710962.0,LE,0.6,0.4,1210.0,1.0,-1.0,1.0,1.0,11.0,3.0,-1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,0.0
12,3313289158.0,LE,0.6,0.4,6838.0,-1.0,-1.0,1.0,1.0,0.0,3.0,1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,1.0
13,3313289158.0,LE,0.6,0.4,3790.0,1.0,-1.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,1.0
14,3313289158.0,LE,0.7,0.3,1447.0,1.0,-1.0,1.0,1.0,2.0,2.0,-1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
15,3313289158.0,LE,0.8,0.2,2549.0,1.0,-1.0,1.0,1.0,3.0,1.0,-1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,0.0
16,3313289158.0,LE,0.8,0.2,1242.0,1.0,-1.0,1.0,1.0,4.0,1.0,-1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,0.0
17,3313289158.0,LE,0.9,0.1,2470.0,-1.0,-1.0,1.0,1.0,5.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,0.0
18,3313289158.0,LE,0.6,0.4,2235.0,-1.0,-1.0,2.0,0.0,6.0,3.0,1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,0.0
19,3313289158.0,LE,0.9,0.1,1711.0,-1.0,-1.0,2.0,0.0,7.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,1.0
20,3313289158.0,LE,0.8,0.2,1191.0,-1.0,-1.0,1.0,1.0,8.0,1.0,-1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,0.0
21,3313289158.0,LE,0.7,0.3,1010.0,-1.0,-1.0,2.0,0.0,9.0,2.0,1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
22,1935710962.0,ES,0.7,0.2,1867.0,1.0,1.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,E,S,0.4,-0.6,0.0,1.0
23,3313289158.0,LE,0.7,0.3,915.0,1.0,-1.0,2.0,0.0,10.0,2.0,-1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,1.0
24,1935710962.0,ES,0.1,0.2,1693.0,-1.0,-1.0,2.0,1.0,1.0,-1.0,1.0,0.0,-1.0,E,S,-0.8,-0.6,0.0,0.0
25,3313289158.0,LE,0.9,0.1,1351.0,1.0,-1.0,1.0,1.0,11.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,0.0
26,1935710962.0,ES,0.2,0.3,2959.0,-1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,0.0,-1.0,E,S,-0.6,-0.4,0.0,0.0
27,1935710962.0,ES,0.2,0.0,1220.0,-1.0,-1.0,1.0,1.0,3.0,-1.0,-1.0,0.0,-1.0,E,S,-0.6,-1.0,0.0,0.0
28,1935710962.0,ES,0.3,0.1,1299.0,-1.0,-1.0,1.0,1.0,4.0,-1.0,1.0,0.0,-1.0,E,S,-0.4,-0.8,0.0,1.0
29,1935710962.0,ES,0.1,0.1,1252.0,-1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.0,-1.0,E,S,-0.8,-0.8,0.0,0.0
30,1935710962.0,ES,0.3,0.3,1095.0,-1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,0.0,-1.0,E,S,-0.4,-0.4,0.0,0.0
31,1935710962.0,ES,0.3,0.2,1103.0,-1.0,-1.0,1.0,1.0,7.0,-1.0,1.0,0.0,-1.0,E,S,-0.4,-0.6,0.0,1.0
32,1935710962.0,ES,0.6,0.2,743.0,1.0,-1.0,1.0,1.0,8.0,-1.0,-1.0,0.0,-1.0,E,S,0.2,-0.6,0.0,0.0
33,1935710962.0,ES,0.4,0.3,1023.0,1.0,-1.0,1.0,1.0,9.0,-1.0,-1.0,0.0,-1.0,E,S,-0.2,-0.4,0.0,0.0
34,1935710962.0,ES,0.9,0.1,1419.0,1.0,-1.0,1.0,1.0,10.0,-1.0,1.0,0.0,-1.0,E,S,0.8,-0.8,0.0,1.0
35,3313289158.0,ES,0.9,0.3,3719.0,1.0,1.0,2.0,0.0,0.0,-1.0,1.0,0.0,-1.0,E,S,0.8,-0.4,0.0,0.0
36,8114113828.0,LE,0.6,0.4,2398.0,-1.0,-1.0,1.0,1.0,0.0,3.0,-1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,0.0
37,1935710962.0,ES,0.4,0.0,1961.0,-1.0,-1.0,2.0,0.0,11.0,-1.0,1.0,0.0,-1.0,E,S,-0.2,-1.0,0.0,0.0
38,3313289158.0,ES,0.9,0.1,1304.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,E,S,0.8,-0.8,1.0,0.0
39,8114113828.0,LE,0.8,0.2,2722.0,-1.0,-1.0,2.0,0.0,1.0,1.0,1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,0.0
40,8114113828.0,LE,0.8,0.2,2253.0,-1.0,-1.0,2.0,0.0,2.0,1.0,-1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,1.0
41,3313289158.0,ES,0.2,0.3,8380.0,-1.0,-1.0,2.0,1.0,2.0,-1.0,-1.0,0.0,-1.0,E,S,-0.6,-0.4,0.0,1.0
42,8114113828.0,LE,0.9,0.1,1175.0,-1.0,-1.0,2.0,0.0,3.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,1.0
43,8114113828.0,LE,0.7,0.3,1253.0,-1.0,-1.0,2.0,0.0,4.0,2.0,1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
44,3313289158.0,ES,0.7,0.2,3142.0,1.0,1.0,1.0,1.0,3.0,-1.0,-1.0,0.0,-1.0,E,S,0.4,-0.6,0.0,0.0
45,8114113828.0,LE,0.6,0.4,2061.0,-1.0,-1.0,2.0,0.0,5.0,3.0,1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,0.0
46,3313289158.0,ES,0.6,0.3,1314.0,1.0,-1.0,1.0,1.0,4.0,-1.0,-1.0,0.0,-1.0,E,S,0.2,-0.4,0.0,0.0
47,8114113828.0,LE,0.6,0.4,871.0,-1.0,-1.0,2.0,0.0,6.0,3.0,-1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,1.0
48,3313289158.0,ES,0.1,0.1,1765.0,-1.0,-1.0,1.0,1.0,5.0,-1.0,1.0,0.0,-1.0,E,S,-0.8,-0.8,0.0,1.0
49,8114113828.0,LE,0.8,0.2,892.0,-1.0,-1.0,1.0,1.0,7.0,1.0,1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,1.0
50,3313289158.0,ES,0.2,0.2,1714.0,-1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,0.0,-1.0,E,S,-0.6,-0.6,0.0,0.0
51,8114113828.0,LE,0.7,0.3,1011.0,-1.0,-1.0,1.0,1.0,8.0,2.0,1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,1.0
52,3313289158.0,ES,1.0,0.0,1149.0,1.0,-1.0,1.0,1.0,7.0,-1.0,-1.0,0.0,-1.0,E,S,1.0,-1.0,1.0,0.0
53,8114113828.0,LE,0.9,0.1,1124.0,-1.0,-1.0,2.0,0.0,9.0,0.0,1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,0.0
54,3313289158.0,ES,0.9,0.2,1873.0,1.0,1.0,1.0,1.0,8.0,-1.0,-1.0,0.0,-1.0,E,S,0.8,-0.6,0.0,0.0
55,8114113828.0,LE,0.7,0.3,1004.0,-1.0,-1.0,1.0,1.0,10.0,2.0,-1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
56,8114113828.0,LE,0.9,0.1,898.0,1.0,-1.0,1.0,1.0,11.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,0.0
57,3313289158.0,ES,0.8,0.0,1687.0,1.0,-1.0,1.0,1.0,9.0,-1.0,-1.0,0.0,-1.0,E,S,0.6,-1.0,0.0,0.0
58,3313289158.0,ES,0.9,0.1,1464.0,1.0,-1.0,1.0,1.0,10.0,-1.0,-1.0,0.0,-1.0,E,S,0.8,-0.8,0.0,0.0
59,3313289158.0,ES,0.9,0.0,1375.0,1.0,-1.0,1.0,1.0,11.0,-1.0,-1.0,0.0,-1.0,E,S,0.8,-1.0,0.0,0.0
60,4769359215.0,LE,0.9,0.1,2776.0,1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,0.0
61,4769359215.0,LE,0.7,0.3,2675.0,1.0,-1.0,2.0,0.0,1.0,2.0,1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
62,4769359215.0,LE,0.6,0.4,2373.0,1.0,-1.0,2.0,0.0,2.0,3.0,1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,0.0
63,4769359215.0,LE,0.8,0.2,1614.0,-1.0,-1.0,2.0,0.0,3.0,1.0,-1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,1.0
64,4769359215.0,LE,0.8,0.2,1701.0,1.0,-1.0,1.0,1.0,4.0,1.0,-1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,0.0
65,1935710962.0,SP,0.1,0.0,8580.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-1.0,1.0,0.0
66,4769359215.0,LE,0.8,0.2,954.0,-1.0,-1.0,2.0,0.0,5.0,1.0,-1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,1.0
67,1935710962.0,SP,0.3,0.0,3194.0,1.0,-1.0,85.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.4,-1.0,0.0,0.0
68,4769359215.0,LE,0.9,0.1,814.0,-1.0,-1.0,2.0,0.0,6.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,1.0
69,8114113828.0,ES,0.9,0.1,3670.0,-1.0,1.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,E,S,0.8,-0.8,0.0,1.0
70,1935710962.0,SP,0.6,0.0,2534.0,1.0,-1.0,80.0,0.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2,-1.0,0.0,0.0
71,4769359215.0,LE,0.6,0.4,625.0,1.0,-1.0,1.0,1.0,7.0,3.0,1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,1.0
72,1935710962.0,SP,0.0,0.0,3241.0,1.0,-1.0,0.0,1.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0
73,4769359215.0,LE,0.7,0.3,922.0,1.0,-1.0,1.0,1.0,8.0,2.0,-1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
74,8114113828.0,ES,0.6,0.1,4709.0,-1.0,-1.0,2.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,E,S,0.2,-0.8,0.0,1.0
75,3313289158.0,SP,0.1,0.0,13848.0,-1.0,-1.0,100.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-1.0,0.0,0.0
76,1935710962.0,SP,0.7,0.0,3179.0,1.0,-1.0,95.0,0.0,4.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.4,-1.0,0.0,0.0
77,4769359215.0,LE,0.6,0.4,570.0,-1.0,-1.0,1.0,1.0,9.0,3.0,-1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,0.0
78,4769359215.0,LE,0.7,0.3,794.0,-1.0,-1.0,2.0,0.0,10.0,2.0,-1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,1.0
79,1935710962.0,SP,0.8,0.0,3682.0,-1.0,-1.0,10.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,0.0,0.0
80,8114113828.0,ES,0.9,0.1,3652.0,1.0,-1.0,1.0,1.0,2.0,-1.0,-1.0,0.0,-1.0,E,S,0.8,-0.8,1.0,0.0
81,4769359215.0,LE,0.9,0.1,375.0,-1.0,-1.0,2.0,0.0,11.0,0.0,1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,0.0
82,3313289158.0,SP,0.0,0.0,6876.0,1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0
83,8114113828.0,ES,0.6,0.4,3909.0,-1.0,1.0,1.0,1.0,3.0,-1.0,1.0,0.0,-1.0,E,S,0.2,-0.2,1.0,1.0
84,3313289158.0,SP,0.1,0.0,7217.0,1.0,-1.0,10.0,1.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-1.0,1.0,0.0
85,8114113828.0,ES,1.0,0.0,2035.0,1.0,-1.0,1.0,1.0,4.0,-1.0,1.0,0.0,-1.0,E,S,1.0,-1.0,1.0,1.0
86,8114113828.0,ES,0.2,0.1,2782.0,-1.0,-1.0,2.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,E,S,-0.6,-0.8,0.0,1.0
87,3313289158.0,SP,0.3,0.0,6808.0,-1.0,-1.0,100.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.4,-1.0,0.0,0.0
88,8114113828.0,ES,0.9,0.2,2599.0,1.0,1.0,2.0,0.0,6.0,-1.0,-1.0,0.0,-1.0,E,S,0.8,-0.6,0.0,1.0
89,3313289158.0,SP,0.8,0.0,5482.0,1.0,-1.0,0.0,0.0,4.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,0.0,0.0
90,8114113828.0,ES,0.7,0.0,1943.0,1.0,-1.0,1.0,1.0,7.0,-1.0,1.0,0.0,-1.0,E,S,0.4,-1.0,0.0,1.0
91,3313289158.0,SP,0.7,0.0,4158.0,-1.0,-1.0,100.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.4,-1.0,0.0,0.0
92,8114113828.0,ES,0.7,0.3,3653.0,1.0,-1.0,1.0,1.0,8.0,-1.0,-1.0,0.0,-1.0,E,S,0.4,-0.4,0.0,0.0
93,1935710962.0,LE,0.7,0.3,1599.0,1.0,1.0,1.0,1.0,0.0,2.0,-1.0,1.0,0.0,E,E,0.4,-0.4,-1.0,0.0
94,1935710962.0,LE,0.9,0.1,1188.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,E,E,0.8,-0.8,-1.0,1.0
95,8114113828.0,ES,0.7,0.1,3458.0,-1.0,-1.0,1.0,1.0,9.0,-1.0,1.0,0.0,-1.0,E,S,0.4,-0.8,0.0,1.0
96,1935710962.0,LE,0.6,0.4,1234.0,1.0,-1.0,2.0,0.0,2.0,3.0,-1.0,3.0,0.0,E,E,0.2,-0.2,-1.0,1.0
97,8114113828.0,ES,0.8,0.2,3312.0,1.0,1.0,1.0,1.0,10.0,-1.0,-1.0,0.0,-1.0,E,S,0.6,-0.6,0.0,0.0
98,1935710962.0,LE,0.8,0.2,1173.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,4.0,0.0,E,E,0.6,-0.6,-1.0,0.0
99,3313289158.0,LE,0.7,0.3,1576.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,E,E,0.4,-0.4,-1.0,1.0
100,1935710962.0,LE,0.8,0.2,848.0,-1.0,1.0,2.0,0.0,4.0,1.0,-1.0,3.0,0.0,E,E,0.6,-0.6,-1.0,1.0
101,8114113828.0,ES,0.3,0.2,2994.0,1.0,-1.0,1.0,1.0,11.0,-1.0,1.0,0.0,-1.0,E,S,-0.4,-0.6,0.0,1.0
102,1935710962.0,LE,0.6,0.4,1238.0,1.0,1.0,2.0,0.0,5.0,3.0,1.0,4.0,0.0,E,E,0.2,-0.2,-1.0,0.0
103,3313289158.0,LE,0.6,0.4,1804.0,-1.0,1.0,2.0,0.0,1.0,3.0,-1.0,0.0,0.0,E,E,0.2,-0.2,-1.0,1.0
104,8185365222.0,LE,0.7,0.3,4581.0,1.0,-1.0,1.0,1.0,0.0,2.0,-1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
105,1935710962.0,LE,0.9,0.1,1115.0,1.0,-1.0,1.0,1.0,6.0,0.0,-1.0,5.0,0.0,E,E,0.8,-0.8,-1.0,0.0
106,3313289158.0,LE,0.7,0.3,3755.0,1.0,-1.0,2.0,0.0,2.0,2.0,-1.0,1.0,0.0,E,E,0.4,-0.4,-1.0,1.0
107,8185365222.0,LE,0.9,0.1,2939.0,-1.0,-1.0,2.0,0.0,1.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,1.0
108,1935710962.0,LE,0.9,0.1,781.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,6.0,0.0,E,E,0.8,-0.8,-1.0,1.0
109,1935710962.0,LE,0.6,0.4,1542.0,-1.0,1.0,2.0,0.0,8.0,3.0,-1.0,5.0,0.0,E,E,0.2,-0.2,-1.0,1.0
110,3313289158.0,LE,0.6,0.4,2537.0,1.0,1.0,1.0,1.0,3.0,3.0,-1.0,2.0,0.0,E,E,0.2,-0.2,-1.0,0.0
111,8185365222.0,LE,0.9,0.1,3257.0,-1.0,-1.0,2.0,0.0,2.0,0.0,1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,0.0
112,4769359215.0,ES,0.9,0.0,2067.0,-1.0,1.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,E,S,0.8,-1.0,0.0,1.0
113,1935710962.0,LE,0.6,0.4,1178.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,6.0,0.0,E,E,0.2,-0.2,-1.0,1.0
114,3313289158.0,LE,0.8,0.2,1672.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,3.0,0.0,E,E,0.6,-0.6,-1.0,0.0
115,8185365222.0,LE,0.8,0.2,2770.0,-1.0,-1.0,1.0,1.0,3.0,1.0,1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,1.0
116,1935710962.0,LE,0.7,0.3,985.0,1.0,-1.0,1.0,1.0,10.0,2.0,-1.0,7.0,0.0,E,E,0.4,-0.4,-1.0,0.0
117,3313289158.0,LE,0.6,0.4,1455.0,1.0,-1.0,1.0,1.0,5.0,3.0,1.0,4.0,0.0,E,E,0.2,-0.2,-1.0,1.0
118,4769359215.0,ES,0.1,0.3,4830.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,E,S,-0.8,-0.4,0.0,1.0
119,1935710962.0,LE,0.6,0.4,856.0,-1.0,1.0,2.0,0.0,11.0,3.0,1.0,6.0,0.0,E,E,0.2,-0.2,-1.0,0.0
120,8185365222.0,LE,0.6,0.4,1632.0,1.0,-1.0,1.0,1.0,4.0,3.0,1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,1.0
121,3313289158.0,LE,0.8,0.2,2402.0,-1.0,1.0,2.0,0.0,6.0,1.0,-1.0,3.0,0.0,E,E,0.6,-0.6,-1.0,1.0
122,1935710962.0,LE,0.6,0.4,1975.0,1.0,-1.0,1.0,1.0,12.0,3.0,-1.0,7.0,0.0,E,E,0.2,-0.2,-1.0,0.0
123,8185365222.0,LE,0.8,0.2,2041.0,1.0,-1.0,1.0,1.0,5.0,1.0,1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,1.0
124,3313289158.0,LE,0.9,0.1,1267.0,-1.0,1.0,1.0,1.0,7.0,0.0,-1.0,2.0,0.0,E,E,0.8,-0.8,-1.0,0.0
125,4769359215.0,ES,0.6,0.1,5794.0,-1.0,1.0,2.0,0.0,2.0,-1.0,-1.0,0.0,-1.0,E,S,0.2,-0.8,0.0,1.0
126,1935710962.0,LE,0.7,0.3,982.0,-1.0,-1.0,1.0,1.0,13.0,2.0,-1.0,6.0,0.0,E,E,0.4,-0.4,-1.0,0.0
127,8185365222.0,LE,0.9,0.1,2141.0,-1.0,-1.0,1.0,1.0,6.0,0.0,-1.0,0.0,-1.0,E,E,0.8,-0.8,-1.0,0.0
128,3313289158.0,LE,0.6,0.4,1216.0,-1.0,-1.0,1.0,1.0,8.0,3.0,-1.0,1.0,0.0,E,E,0.2,-0.2,-1.0,0.0
129,1935710962.0,LE,0.7,0.3,1498.0,-1.0,1.0,2.0,0.0,14.0,2.0,1.0,5.0,0.0,E,E,0.4,-0.4,-1.0,0.0
130,4769359215.0,ES,0.2,0.0,4066.0,1.0,-1.0,1.0,1.0,3.0,-1.0,-1.0,0.0,-1.0,E,S,-0.6,-1.0,0.0,0.0
131,8185365222.0,LE,0.7,0.3,2659.0,-1.0,-1.0,2.0,0.0,7.0,2.0,-1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,1.0
132,1935710962.0,LE,0.7,0.3,698.0,1.0,-1.0,1.0,1.0,15.0,2.0,-1.0,6.0,0.0,E,E,0.4,-0.4,-1.0,0.0
133,3313289158.0,LE,0.8,0.2,3763.0,-1.0,-1.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,E,E,0.6,-0.6,-1.0,1.0
134,8185365222.0,LE,0.6,0.4,1894.0,-1.0,-1.0,2.0,0.0,8.0,3.0,-1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,1.0
135,4769359215.0,ES,0.1,0.2,3523.0,-1.0,-1.0,1.0,0.0,4.0,-1.0,1.0,0.0,-1.0,E,S,-0.8,-0.6,0.0,1.0
136,3313289158.0,LE,0.8,0.2,1186.0,-1.0,1.0,2.0,0.0,10.0,1.0,-1.0,-1.0,0.0,E,E,0.6,-0.6,-1.0,1.0
137,1935710962.0,LE,0.7,0.3,3417.0,-1.0,1.0,1.0,1.0,16.0,2.0,1.0,5.0,0.0,E,E,0.4,-0.4,-1.0,1.0
138,8185365222.0,LE,0.6,0.4,1104.0,-1.0,-1.0,1.0,1.0,9.0,3.0,-1.0,0.0,-1.0,E,E,0.2,-0.2,-1.0,0.0
139,1935710962.0,LE,0.8,0.2,998.0,-1.0,1.0,2.0,0.0,17.0,1.0,-1.0,4.0,0.0,E,E,0.6,-0.6,-1.0,1.0
140,4769359215.0,ES,0.8,0.2,2181.0,1.0,1.0,1.0,1.0,5.0,-1.0,1.0,0.0,-1.0,E,S,0.6,-0.6,1.0,1.0
141,3313289158.0,LE,0.7,0.3,3074.0,-1.0,1.0,2.0,0.0,11.0,2.0,1.0,-2.0,0.0,E,E,0.4,-0.4,-1.0,0.0
142,8185365222.0,LE,0.7,0.3,2749.0,1.0,-1.0,2.0,0.0,10.0,2.0,1.0,0.0,-1.0,E,E,0.4,-0.4,-1.0,0.0
143,1935710962.0,LE,0.8,0.2,843.0,-1.0,-1.0,2.0,0.0,18.0,1.0,-1.0,3.0,0.0,E,E,0.6,-0.6,-1.0,1.0
144,3313289158.0,LE,0.8,0.2,1289.0,-1.0,1.0,2.0,0.0,12.0,1.0,1.0,-3.0,0.0,E,E,0.6,-0.6,-1.0,0.0
145,1935710962.0,LE,0.7,0.3,1078.0,1.0,-1.0,1.0,1.0,19.0,2.0,-1.0,4.0,0.0,E,E,0.4,-0.4,-1.0,0.0
146,8185365222.0,LE,0.8,0.2,1425.0,-1.0,-1.0,1.0,1.0,11.0,1.0,-1.0,0.0,-1.0,E,E,0.6,-0.6,-1.0,0.0
147,3313289158.0,LE,0.8,0.2,1341.0,-1.0,1.0,2.0,0.0,13.0,1.0,1.0,-4.0,0.0,E,E,0.6,-0.6,-1.0,0.0
148,4769359215.0,ES,0.6,0.4,6187.0,-1.0,1.0,2.0,0.0,6.0,-1.0,1.0,0.0,-1.0,E,S,0.2,-0.2,1.0,0.0
149,1935710962.0,LE,0.9,0.1,2221.0,1.0,-1.0,1.0,1.0,20.0,0.0,-1.0,5.0,0.0,E,E,0.8,-0.8,-1.0,0.0
150,3313289158.0,LE,0.9,0.1,1273.0,-1.0,1.0,2.0,0.0,14.0,0.0,-1.0,-5.0,0.0,E,E,0.8,-0.8,-1.0,1.0
151,4769359215.0,ES,0.7,0.3,2408.0,1.0,1.0,1.0,1.0,7.0,-1.0,1.0,0.0,-1.0,E,S,0.4,-0.4,1.0,1.0
152,1935710962.0,LE,0.7,0.3,1458.0,-1.0,1.0,2.0,0.0,21.0,2.0,-1.0,4.0,0.0,E,E,0.4,-0.4,-1.0,1.0
153,3313289158.0,LE,0.8,0.2,1028.0,1.0,1.0,2.0,0.0,15.0,1.0,-1.0,-4.0,0.0,E,E,0.6,-0.6,-1.0,1.0
154,1935710962.0,LE,0.7,0.3,935.0,1.0,1.0,1.0,1.0,22.0,2.0,1.0,5.0,0.0,E,E,0.4,-0.4,-1.0,1.0
155,4769359215.0,ES,0.3,0.1,2883.0,1.0,-1.0,1.0,1.0,8.0,-1.0,1.0,0.0,-1.0,E,S,-0.4,-0.8,0.0,1.0
156,3313289158.0,LE,0.9,0.1,978.0,-1.0,1.0,2.0,0.0,16.0,0.0,-1.0,-5.0,0.0,E,E,0.8,-0.8,-1.0,1.0
157,1935710962.0,LE,0.8,0.2,927.0,-1.0,1.0,2.0,0.0,23.0,1.0,1.0,4.0,0.0,E,E,0.6,-0.6,-1.0,0.0
158,3313289158.0,LE,0.7,0.3,764.0,1.0,1.0,2.0,0.0,17.0,2.0,-1.0,-4.0,0.0,E,E,0.4,-0.4,-1.0,1.0
159,4769359215.0,ES,0.8,0.2,2387.0,-1.0,1.0,2.0,0.0,9.0,-1.0,1.0,0.0,-1.0,E,S,0.6,-0.6,0.0,0.0
160,1935710962.0,LE,0.9,0.1,716.0,1.0,-1.0,1.0,1.0,24.0,0.0,1.0,5.0,0.0,E,E,0.8,-0.8,-1.0,1.0
