,sub_id,phase,p1,p2,rtime,out,cfout,cho,corr,trial,cond,chose_right,rew,sess,op1,op2,ev1,ev2,catch,reversed
13561,8275818541.0,2.0,0.1,-1.0,5037.0,-1.0,-1.0,10.0,1.0,5.0,-1.0,-1.0,64.0,0.0,0.0,-1.0,-0.8,-1.0,1.0,1.0
13562,7990645041.0,LE,0.9,0.1,885.0,1.0,-1.0,1.0,1.0,114.0,0.0,1.0,55.0,0.0,E,E,0.8,-0.8,0.0,1.0
13563,9597299750.0,LE,0.9,0.1,646.0,1.0,-1.0,1.0,1.0,8.0,0.0,0.0,0.0,-1.0,E,E,0.8,-0.8,0.0,0.0
13564,3588885474.0,ES,0.9,0.4,2776.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,E,S,0.8,-0.2,0.0,0.0
13565,2243562358.0,LE,0.9,0.1,706.0,1.0,1.0,1.0,1.0,76.0,0.0,1.0,29.0,0.0,E,E,0.8,-0.8,0.0,1.0
13566,9768578201.0,LE,0.9,0.1,840.0,1.0,-1.0,1.0,1.0,108.0,0.0,0.0,21.0,0.0,E,E,0.8,-0.8,0.0,0.0
13567,9614256305.0,LE,0.9,0.1,699.0,1.0,-1.0,1.0,1.0,67.0,0.0,1.0,4.0,0.0,E,E,0.8,-0.8,0.0,1.0
13568,3081381160.0,LE,0.6,0.4,412.0,1.0,-1.0,1.0,1.0,50.0,1.0,1.0,-1.0,0.0,E,E,0.2,-0.2,0.0,1.0
13569,4022566486.0,LE,0.9,0.1,3159.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,E,E,0.8,-0.8,0.0,1.0
13570,1646393195.0,LE,0.9,0.1,2387.0,-1.0,1.0,2.0,0.0,60.0,0.0,1.0,-5.0,0.0,E,E,0.8,-0.8,0.0,0.0
13571,597981193.0,LE,0.6,0.4,510.0,-1.0,-1.0,1.0,1.0,80.0,1.0,1.0,43.0,0.0,E,E,0.2,-0.2,0.0,1.0
