index,sub_id,phase,p1,p2,rtime,out,cfout,cho,corr,trial,cond,chose_right,rew,sess,op1,op2,ev1,ev2,catch_trial,reversed
12226,5392681332.0,LE,0.8,0.2,1495.0,1.0,1.0,1.0,1.0,64.0,1.0,1,23.0,0.0,E,E,0.6,-0.6,0.0,1.0
12227,5392681332.0,LE,0.8,0.2,880.0,1.0,-1.0,1.0,1.0,65.0,1.0,1,24.0,0.0,E,E,0.6,-0.6,0.0,1.0
12228,5392681332.0,LE,0.8,0.2,2143.0,-1.0,-1.0,2.0,0.0,66.0,1.0,1,23.0,0.0,E,E,0.6,-0.6,0.0,0.0
12229,5392681332.0,LE,0.8,0.2,638.0,-1.0,1.0,1.0,1.0,67.0,1.0,0,22.0,0.0,E,E,0.6,-0.6,0.0,0.0
12230,5392681332.0,LE,0.8,0.2,1009.0,1.0,1.0,1.0,1.0,68.0,1.0,0,23.0,0.0,E,E,0.6,-0.6,0.0,0.0
12231,5392681332.0,LE,0.8,0.2,1687.0,1.0,-1.0,1.0,1.0,69.0,1.0,1,24.0,0.0,E,E,0.6,-0.6,0.0,1.0
12232,5392681332.0,LE,0.8,0.2,1959.0,-1.0,-1.0,1.0,1.0,70.0,1.0,0,23.0,0.0,E,E,0.6,-0.6,0.0,0.0
12233,5392681332.0,LE,0.8,0.2,752.0,-1.0,-1.0,1.0,1.0,71.0,1.0,0,22.0,0.0,E,E,0.6,-0.6,0.0,0.0
12234,5392681332.0,LE,0.8,0.2,840.0,1.0,-1.0,1.0,1.0,72.0,1.0,1,23.0,0.0,E,E,0.6,-0.6,0.0,1.0
12235,5392681332.0,LE,0.8,0.2,479.0,1.0,-1.0,1.0,1.0,73.0,1.0,1,24.0,0.0,E,E,0.6,-0.6,0.0,1.0
12236,5392681332.0,LE,0.8,0.2,736.0,1.0,-1.0,1.0,1.0,74.0,1.0,1,25.0,0.0,E,E,0.6,-0.6,0.0,1.0
12237,5392681332.0,LE,0.8,0.2,984.0,-1.0,1.0,2.0,0.0,75.0,1.0,1,24.0,0.0,E,E,0.6,-0.6,0.0,0.0
12238,5392681332.0,LE,0.8,0.2,751.0,1.0,-1.0,1.0,1.0,76.0,1.0,1,25.0,0.0,E,E,0.6,-0.6,0.0,1.0
12239,5392681332.0,LE,0.8,0.2,487.0,1.0,-1.0,1.0,1.0,77.0,1.0,1,26.0,0.0,E,E,0.6,-0.6,0.0,1.0
12240,5392681332.0,LE,0.8,0.2,623.0,1.0,1.0,1.0,1.0,78.0,1.0,1,27.0,0.0,E,E,0.6,-0.6,0.0,1.0
12241,5392681332.0,LE,0.8,0.2,671.0,1.0,-1.0,1.0,1.0,79.0,1.0,0,28.0,0.0,E,E,0.6,-0.6,0.0,0.0
12242,5392681332.0,LE,0.8,0.2,1343.0,-1.0,-1.0,1.0,1.0,80.0,1.0,0,27.0,0.0,E,E,0.6,-0.6,0.0,0.0
12243,5392681332.0,LE,0.8,0.2,1014.0,1.0,-1.0,1.0,1.0,81.0,1.0,0,28.0,0.0,E,E,0.6,-0.6,0.0,0.0
12244,5392681332.0,LE,0.8,0.2,862.0,1.0,-1.0,1.0,1.0,82.0,1.0,1,29.0,0.0,E,E,0.6,-0.6,0.0,1.0
12245,5392681332.0,LE,0.8,0.2,1048.0,1.0,-1.0,1.0,1.0,83.0,1.0,0,30.0,0.0,E,E,0.6,-0.6,0.0,0.0
