subject,exp_num,slope,modality
1,1,0.0655838338944702,1
2,1,-0.0534001246399228,1
3,1,0.0394497793767712,1
4,1,0.0393509595632125,1
5,1,0.285699017394851,1
6,1,0.0780545940746401,1
7,1,-0.00163794642355109,1
8,1,0.237372455899376,1
9,1,-0.0296561334665494,1
10,1,0.0728494802683257,1
11,1,-0.0147322284374198,1
12,1,0.208262455677076,1
13,1,0.199852903763562,1
14,1,0.0629994705631319,1
15,1,0.329372479232222,1
16,1,0.659413329478661,1
17,1,0.141908548981106,1
18,1,-0.0180062336451879,1
19,1,0.279279134145006,1
20,1,-0.0534001246399228,1
21,1,-0.0596915026083966,1
22,1,-0.0534001246399228,1
23,1,0.445951788255723,1
24,1,0.348177505679212,1
25,1,0.000775800876722261,1
26,1,0.389809756326588,1
27,1,0.609355080058251,1
28,1,0.655312245041988,1
29,1,0.119693285939858,1
30,1,0.150049023725077,1
31,1,0.0996425538090492,1
32,1,0.635388650366545,1
33,1,0.482544787440182,1
34,1,0.00687985591456122,1
35,1,0.602691146267971,1
36,1,0.851247028229335,1
37,1,0.522921420052689,1
38,1,0.941539249196868,1
39,1,0.166428217186994,1
40,1,0.264730047285187,1
41,1,-0.0105935330612972,1
42,1,0.265566668851522,1
43,1,-0.00790773236686533,1
44,1,0.483398177534553,1
45,1,0.371904091266441,1
46,1,0.677339472276922,1
47,1,0.0857535606391908,1
48,1,0.225460678615573,1
49,1,0.381316786259381,1
50,1,0.91729616051318,1
51,1,0.438635662649687,1
52,1,0.682347436748674,1
53,1,0.0188972325174167,1
54,1,0.448058441022712,1
55,1,0.749694463751957,1
56,1,0.207396083467978,1
57,1,0.518051139643162,1
58,1,-0.0670109241523749,1
59,1,0.470939216213653,1
60,1,-0.00298231742546701,1
61,1,0.946731747181197,1
62,1,0.404596507619734,1
63,1,0.256575007940607,1
64,1,0.795421508850105,1
65,1,0.949887954824547,1
66,1,0.534462089201169,1
67,1,0.527871216394069,1
1,1,-0.0265206317683566,2
2,1,0.937294397384593,2
3,1,-1.00760771051275,2
4,1,-0.086643984597233,2
5,1,0.69107760255031,2
6,1,0.311177503322187,2
7,1,0.314352888933612,2
8,1,0.81715118516424,2
9,1,-0.0762421999831941,2
10,1,0.225153135483196,2
11,1,0.161082908673719,2
12,1,0.588362813077225,2
13,1,0.363738005592841,2
14,1,0.888806277277621,2
15,1,0.850077883272413,2
16,1,0.855510465497488,2
17,1,0.819413987796063,2
18,1,0.34055601836674,2
19,1,0.466604132254174,2
20,1,-0.0789716098529278,2
21,1,-0.0620072949570914,2
22,1,0.613291712115807,2
23,1,0.546593779812418,2
24,1,0.584301117915825,2
25,1,1.13531753759632,2
26,1,0.776498452348504,2
27,1,0.573007490595879,2
28,1,0.940046096862341,2
29,1,0.684418371056931,2
30,1,0.849613631574556,2
31,1,0.526071571812362,2
32,1,0.676469724931897,2
33,1,0.502234986163263,2
34,1,0.187051368768123,2
35,1,0.854496141864289,2
36,1,0.896527558759434,2
37,1,0.95734749470367,2
38,1,0.540643973816884,2
39,1,0.527011588280097,2
40,1,0.246139889604574,2
41,1,0.769645498964903,2
42,1,0.824016462690732,2
43,1,0.495331249042109,2
44,1,0.677816394964218,2
45,1,0.265570406903229,2
46,1,0.980354292476526,2
47,1,0.446736888041338,2
48,1,0.843078019723322,2
49,1,0.951374375669696,2
50,1,0.868778188415204,2
51,1,0.520135990266618,2
52,1,0.653087086806268,2
53,1,0.480676377302825,2
54,1,0.726491287008541,2
55,1,0.412712527781693,2
56,1,0.333397401807103,2
57,1,0.489063347136272,2
58,1,0.613331975754352,2
59,1,0.971602771934336,2
60,1,-0.100656439234229,2
61,1,0.96813199655451,2
62,1,0.267666564034696,2
63,1,0.62967379355859,2
64,1,0.910094048859147,2
65,1,0.826802886527721,2
66,1,0.790250092185655,2
67,1,0.343682029260698,2
