subject,exp_num,score,modality
237,4,0.0227272727272727,BO
238,4,0.318181818181818,HE
238,4,0,LE
238,4,0.681818181818182,NO
238,4,0,BO
239,4,0.25,HE
239,4,0.0227272727272727,LE
239,4,0.704545454545455,NO
239,4,0.0227272727272727,BO
240,4,0.204545454545455,HE
240,4,0.113636363636364,LE
240,4,0.681818181818182,NO
240,4,0,BO
241,4,0.136363636363636,HE
241,4,0.0227272727272727,LE
241,4,0.795454545454545,NO
241,4,0.0454545454545455,BO
242,4,0.0681818181818182,HE
242,4,0.113636363636364,LE
242,4,0.636363636363636,NO
242,4,0.181818181818182,BO
243,4,0.227272727272727,HE
243,4,0,LE
243,4,0.772727272727273,NO
243,4,0,BO
244,4,0.0227272727272727,HE
244,4,0.227272727272727,LE
244,4,0.75,NO
244,4,0,BO
245,4,0.227272727272727,HE
245,4,0,LE
245,4,0.772727272727273,NO
245,4,0,BO
246,4,0.159090909090909,HE
246,4,0.0227272727272727,LE
246,4,0.75,NO
246,4,0.0681818181818182,BO
247,4,0.0227272727272727,HE
247,4,0.181818181818182,LE
247,4,0.704545454545455,NO
247,4,0.0909090909090909,BO
248,4,0.0909090909090909,HE
248,4,0.159090909090909,LE
248,4,0.75,NO
248,4,0,BO
249,4,0,HE
249,4,0.113636363636364,LE
249,4,0.727272727272727,NO
249,4,0.159090909090909,BO
250,4,0.159090909090909,HE
250,4,0.0227272727272727,LE
250,4,0.795454545454545,NO
250,4,0.0227272727272727,BO
251,4,0.181818181818182,HE
251,4,0.0227272727272727,LE
251,4,0.727272727272727,NO
251,4,0.0681818181818182,BO
252,4,0.0227272727272727,HE
252,4,0.136363636363636,LE
252,4,0.772727272727273,NO
252,4,0.0681818181818182,BO
253,4,0.318181818181818,HE
253,4,0,LE
253,4,0.681818181818182,NO
253,4,0,BO
254,4,0.0227272727272727,HE
254,4,0.204545454545455,LE
254,4,0.659090909090909,NO
254,4,0.113636363636364,BO
255,4,0.181818181818182,HE
255,4,0.0227272727272727,LE
255,4,0.795454545454545,NO
255,4,0,BO
256,4,0.25,HE
256,4,0,LE
256,4,0.727272727272727,NO
256,4,0.0227272727272727,BO
257,4,0.159090909090909,HE
257,4,0.0681818181818182,LE
257,4,0.727272727272727,NO
257,4,0.0454545454545455,BO
258,4,0.181818181818182,HE
258,4,0.0454545454545455,LE
258,4,0.704545454545455,NO
258,4,0.0681818181818182,BO
259,4,0,HE
259,4,0.227272727272727,LE
259,4,0.772727272727273,NO
259,4,0,BO
260,4,0.204545454545455,HE
260,4,0.0227272727272727,LE
260,4,0.75,NO
260,4,0.0227272727272727,BO
261,4,0.0681818181818182,HE
261,4,0.204545454545455,LE
261,4,0.659090909090909,NO
261,4,0.0681818181818182,BO
262,4,0.136363636363636,HE
262,4,0.0454545454545455,LE
262,4,0.795454545454545,NO
262,4,0.0227272727272727,BO
263,4,0.0681818181818182,HE
263,4,0,LE
263,4,0.931818181818182,NO
263,4,0,BO
264,4,0.113636363636364,HE
264,4,0.0454545454545455,LE
264,4,0.818181818181818,NO
264,4,0.0227272727272727,BO
265,4,0.0454545454545455,HE
265,4,0.181818181818182,LE
265,4,0.727272727272727,NO
265,4,0.0454545454545455,BO
266,4,0.181818181818182,HE
266,4,0.0454545454545455,LE
266,4,0.727272727272727,NO
266,4,0.0454545454545455,BO
267,4,0.181818181818182,HE
267,4,0.113636363636364,LE
267,4,0.659090909090909,NO
267,4,0.0454545454545455,BO
268,4,0,HE
268,4,0.113636363636364,LE
268,4,0.818181818181818,NO
268,4,0.0681818181818182,BO
269,4,0.0227272727272727,HE
269,4,0.159090909090909,LE
269,4,0.704545454545455,NO
269,4,0.113636363636364,BO
270,4,0.113636363636364,HE
270,4,0.0909090909090909,LE
270,4,0.613636363636364,NO
270,4,0.181818181818182,BO
271,4,0.227272727272727,HE
271,4,0.0454545454545455,LE
271,4,0.681818181818182,NO
271,4,0.0454545454545455,BO
272,4,0.181818181818182,HE
272,4,0.0681818181818182,LE
272,4,0.636363636363636,NO
272,4,0.113636363636364,BO
273,4,0.159090909090909,HE
273,4,0.0681818181818182,LE
273,4,0.772727272727273,NO
273,4,0,BO
274,4,0.25,HE
274,4,0,LE
274,4,0.75,NO
274,4,0,BO
275,4,0.0227272727272727,HE
275,4,0.136363636363636,LE
275,4,0.727272727272727,NO
275,4,0.113636363636364,BO
276,4,0.0454545454545455,HE
276,4,0.0681818181818182,LE
276,4,0.863636363636364,NO
276,4,0.0227272727272727,BO
277,4,0.181818181818182,HE
277,4,0.0227272727272727,LE
277,4,0.772727272727273,NO
277,4,0.0227272727272727,BO
278,4,0.227272727272727,HE
278,4,0.0227272727272727,LE
278,4,0.727272727272727,NO
278,4,0.0227272727272727,BO
279,4,0.159090909090909,HE
279,4,0,LE
279,4,0.818181818181818,NO
279,4,0.0227272727272727,BO
280,4,0.159090909090909,HE
280,4,0.0681818181818182,LE
280,4,0.75,NO
280,4,0.0227272727272727,BO
281,4,0.25,HE
281,4,0,LE
281,4,0.75,NO
281,4,0,BO
282,4,0.159090909090909,HE
282,4,0.0909090909090909,LE
282,4,0.75,NO
282,4,0,BO
283,4,0.0909090909090909,HE
283,4,0.113636363636364,LE
283,4,0.772727272727273,NO
283,4,0.0227272727272727,BO
284,4,0,HE
284,4,0.227272727272727,LE
284,4,0.568181818181818,NO
284,4,0.204545454545455,BO
285,4,0.204545454545455,HE
285,4,0,LE
285,4,0.795454545454545,NO
285,4,0,BO
286,4,0.204545454545455,HE
286,4,0.0681818181818182,LE
286,4,0.727272727272727,NO
286,4,0,BO
287,4,0.113636363636364,HE
287,4,0.0681818181818182,LE
287,4,0.409090909090909,NO
287,4,0.409090909090909,BO
288,4,0,HE
288,4,0.181818181818182,LE
288,4,0.75,NO
288,4,0.0681818181818182,BO
289,4,0.0681818181818182,HE
289,4,0.181818181818182,LE
289,4,0.75,NO
289,4,0,BO
290,4,0.159090909090909,HE
290,4,0,LE
290,4,0.75,NO
290,4,0.0909090909090909,BO
291,4,0.0227272727272727,HE
291,4,0.204545454545455,LE
291,4,0.727272727272727,NO
291,4,0.0454545454545455,BO
292,4,0.136363636363636,HE
292,4,0.0681818181818182,LE
292,4,0.75,NO
292,4,0.0454545454545455,BO
293,4,0,HE
293,4,0.227272727272727,LE
293,4,0.75,NO
293,4,0.0227272727272727,BO
294,4,0.0681818181818182,HE
294,4,0.181818181818182,LE
294,4,0.704545454545455,NO
294,4,0.0454545454545455,BO
295,4,0.181818181818182,HE
295,4,0,LE
295,4,0.818181818181818,NO
295,4,0,BO
296,4,0.0454545454545455,HE
296,4,0,LE
296,4,0.954545454545455,NO
296,4,0,BO
297,4,0.159090909090909,HE
297,4,0.0909090909090909,LE
297,4,0.704545454545455,NO
297,4,0.0454545454545455,BO
298,4,0.0681818181818182,HE
298,4,0.181818181818182,LE
298,4,0.636363636363636,NO
298,4,0.113636363636364,BO
299,4,0.113636363636364,HE
299,4,0.0681818181818182,LE
299,4,0.795454545454545,NO
299,4,0.0227272727272727,BO
300,4,0.25,HE
300,4,0,LE
300,4,0.75,NO
300,4,0,BO
301,4,0.272727272727273,HE
301,4,0,LE
301,4,0.727272727272727,NO
301,4,0,BO
302,4,0.227272727272727,HE
302,4,0,LE
302,4,0.75,NO
302,4,0.0227272727272727,BO
303,4,0.386363636363636,HE
303,4,0,LE
303,4,0.613636363636364,NO
303,4,0,BO
304,4,0.0909090909090909,HE
304,4,0.113636363636364,LE
304,4,0.795454545454545,NO
304,4,0,BO
305,4,0.136363636363636,HE
305,4,0.0454545454545455,LE
305,4,0.772727272727273,NO
305,4,0.0454545454545455,BO
306,4,0.25,HE
306,4,0.0227272727272727,LE
306,4,0.727272727272727,NO
306,4,0,BO
307,4,0.0454545454545455,HE
307,4,0.181818181818182,LE
307,4,0.75,NO
307,4,0.0227272727272727,BO
308,4,0.204545454545455,HE
308,4,0.0681818181818182,LE
308,4,0.727272727272727,NO
308,4,0,BO
309,4,0.386363636363636,HE
309,4,0,LE
309,4,0.613636363636364,NO
309,4,0,BO
310,4,0.113636363636364,HE
310,4,0.0227272727272727,LE
310,4,0.772727272727273,NO
310,4,0.0909090909090909,BO
311,4,0.159090909090909,HE
311,4,0.0681818181818182,LE
311,4,0.727272727272727,NO
311,4,0.0454545454545455,BO
312,4,0.0454545454545455,HE
312,4,0.181818181818182,LE
312,4,0.681818181818182,NO
312,4,0.0909090909090909,BO
313,4,0.0681818181818182,HE
313,4,0.0681818181818182,LE
313,4,0.818181818181818,NO
313,4,0.0454545454545455,BO
314,4,0.0681818181818182,HE
314,4,0.0227272727272727,LE
314,4,0.840909090909091,NO
314,4,0.0681818181818182,BO
315,4,0.136363636363636,HE
315,4,0.0227272727272727,LE
315,4,0.818181818181818,NO
315,4,0.0227272727272727,BO
316,4,0.0227272727272727,HE
316,4,0.0909090909090909,LE
316,4,0.795454545454545,NO
316,4,0.0909090909090909,BO
317,4,0.0454545454545455,HE
317,4,0.113636363636364,LE
317,4,0.795454545454545,NO
317,4,0.0454545454545455,BO
318,4,0.0454545454545455,HE
318,4,0,LE
318,4,0.886363636363636,NO
318,4,0.0681818181818182,BO
319,5,0.215909090909091,HE
319,5,0.0795454545454545,LE
319,5,0.625,NO
319,5,0.0795454545454545,BO
320,5,0.0340909090909091,HE
320,5,0.215909090909091,LE
320,5,0.636363636363636,NO
320,5,0.113636363636364,BO
321,5,0.170454545454545,HE
321,5,0.0227272727272727,LE
321,5,0.795454545454545,NO
321,5,0.0113636363636364,BO
322,5,0.0227272727272727,HE
322,5,0.0795454545454545,LE
322,5,0.818181818181818,NO
322,5,0.0795454545454545,BO
323,5,0.0340909090909091,HE
323,5,0.204545454545455,LE
323,5,0.761363636363636,NO
323,5,0,BO
324,5,0.125,HE
324,5,0.0681818181818182,LE
324,5,0.738636363636364,NO
324,5,0.0681818181818182,BO
325,5,0.113636363636364,HE
325,5,0.0340909090909091,LE
325,5,0.829545454545455,NO
325,5,0.0227272727272727,BO
326,5,0.136363636363636,HE
326,5,0.0340909090909091,LE
326,5,0.75,NO
326,5,0.0795454545454545,BO
327,5,0.0795454545454545,HE
327,5,0.0113636363636364,LE
327,5,0.909090909090909,NO
327,5,0,BO
328,5,0.136363636363636,HE
328,5,0.0227272727272727,LE
328,5,0.784090909090909,NO
328,5,0.0568181818181818,BO
329,5,0.102272727272727,HE
329,5,0.0795454545454545,LE
329,5,0.806818181818182,NO
329,5,0.0113636363636364,BO
330,5,0.102272727272727,HE
330,5,0.181818181818182,LE
330,5,0.693181818181818,NO
330,5,0.0227272727272727,BO
331,5,0.181818181818182,HE
331,5,0.0454545454545455,LE
331,5,0.715909090909091,NO
331,5,0.0568181818181818,BO
332,5,0.0909090909090909,HE
332,5,0.0795454545454545,LE
332,5,0.784090909090909,NO
332,5,0.0454545454545455,BO
333,5,0.261363636363636,HE
333,5,0.0454545454545455,LE
333,5,0.681818181818182,NO
333,5,0.0113636363636364,BO
334,5,0.147727272727273,HE
334,5,0.0681818181818182,LE
334,5,0.75,NO
334,5,0.0340909090909091,BO
335,5,0.136363636363636,HE
335,5,0.0340909090909091,LE
335,5,0.795454545454545,NO
335,5,0.0340909090909091,BO
336,5,0.0795454545454545,HE
336,5,0.125,LE
336,5,0.386363636363636,NO
336,5,0.409090909090909,BO
337,5,0.340909090909091,HE
337,5,0.0113636363636364,LE
337,5,0.579545454545455,NO
337,5,0.0681818181818182,BO
338,5,0.181818181818182,HE
338,5,0.0454545454545455,LE
338,5,0.75,NO
338,5,0.0227272727272727,BO
339,5,0.193181818181818,HE
339,5,0.0681818181818182,LE
339,5,0.681818181818182,NO
339,5,0.0568181818181818,BO
340,5,0.170454545454545,HE
340,5,0.0795454545454545,LE
340,5,0.659090909090909,NO
340,5,0.0909090909090909,BO
341,5,0.136363636363636,HE
341,5,0.0340909090909091,LE
341,5,0.75,NO
341,5,0.0795454545454545,BO
342,5,0.0795454545454545,HE
342,5,0.0795454545454545,LE
342,5,0.761363636363636,NO
342,5,0.0795454545454545,BO
343,5,0.0909090909090909,HE
343,5,0.159090909090909,LE
343,5,0.659090909090909,NO
343,5,0.0909090909090909,BO
344,5,0.215909090909091,HE
344,5,0.0454545454545455,LE
344,5,0.693181818181818,NO
344,5,0.0454545454545455,BO
345,5,0.0113636363636364,HE
345,5,0.193181818181818,LE
345,5,0.636363636363636,NO
345,5,0.159090909090909,BO
346,5,0.0340909090909091,HE
346,5,0.0340909090909091,LE
346,5,0.738636363636364,NO
346,5,0.193181818181818,BO
347,5,0.159090909090909,HE
347,5,0.0568181818181818,LE
347,5,0.738636363636364,NO
347,5,0.0454545454545455,BO
348,5,0.170454545454545,HE
348,5,0.0227272727272727,LE
348,5,0.784090909090909,NO
348,5,0.0227272727272727,BO
349,5,0.193181818181818,HE
349,5,0.0454545454545455,LE
349,5,0.715909090909091,NO
349,5,0.0454545454545455,BO
350,5,0.0227272727272727,HE
350,5,0.181818181818182,LE
350,5,0.772727272727273,NO
350,5,0.0227272727272727,BO
351,5,0.0909090909090909,HE
351,5,0.102272727272727,LE
351,5,0.772727272727273,NO
351,5,0.0340909090909091,BO
352,5,0.284090909090909,HE
352,5,0.0227272727272727,LE
352,5,0.647727272727273,NO
352,5,0.0454545454545455,BO
353,5,0.261363636363636,HE
353,5,0.0113636363636364,LE
353,5,0.727272727272727,NO
353,5,0,BO
354,5,0.181818181818182,HE
354,5,0.0340909090909091,LE
354,5,0.772727272727273,NO
354,5,0.0113636363636364,BO
355,5,0.306818181818182,HE
355,5,0,LE
355,5,0.693181818181818,NO
355,5,0,BO
356,5,0.420454545454545,HE
356,5,0,LE
356,5,0.545454545454545,NO
356,5,0.0340909090909091,BO
357,5,0.136363636363636,HE
357,5,0.0340909090909091,LE
357,5,0.795454545454545,NO
357,5,0.0340909090909091,BO
358,5,0.125,HE
358,5,0.0795454545454545,LE
358,5,0.727272727272727,NO
358,5,0.0681818181818182,BO
359,5,0.0909090909090909,HE
359,5,0.147727272727273,LE
359,5,0.670454545454545,NO
359,5,0.0909090909090909,BO
360,5,0.125,HE
360,5,0.0909090909090909,LE
360,5,0.625,NO
360,5,0.159090909090909,BO
361,5,0.261363636363636,HE
361,5,0.0113636363636364,LE
361,5,0.704545454545455,NO
361,5,0.0227272727272727,BO
362,5,0.181818181818182,HE
362,5,0.0340909090909091,LE
362,5,0.75,NO
362,5,0.0340909090909091,BO
363,5,0.0795454545454545,HE
363,5,0.113636363636364,LE
363,5,0.681818181818182,NO
363,5,0.125,BO
364,5,0.113636363636364,HE
364,5,0.0795454545454545,LE
364,5,0.636363636363636,NO
364,5,0.170454545454545,BO
365,5,0.204545454545455,HE
365,5,0.0568181818181818,LE
365,5,0.704545454545455,NO
365,5,0.0340909090909091,BO
366,5,0.204545454545455,HE
366,5,0.0681818181818182,LE
366,5,0.704545454545455,NO
366,5,0.0227272727272727,BO
367,5,0.159090909090909,HE
367,5,0.0795454545454545,LE
367,5,0.659090909090909,NO
367,5,0.102272727272727,BO
368,5,0.102272727272727,HE
368,5,0.0909090909090909,LE
368,5,0.715909090909091,NO
368,5,0.0909090909090909,BO
369,5,0.306818181818182,HE
369,5,0.0454545454545455,LE
369,5,0.613636363636364,NO
369,5,0.0340909090909091,BO
370,5,0.193181818181818,HE
370,5,0.0454545454545455,LE
370,5,0.738636363636364,NO
370,5,0.0227272727272727,BO
371,5,0.125,HE
371,5,0.102272727272727,LE
371,5,0.647727272727273,NO
371,5,0.125,BO
372,5,0.193181818181818,HE
372,5,0,LE
372,5,0.806818181818182,NO
372,5,0,BO
373,5,0.147727272727273,HE
373,5,0.113636363636364,LE
373,5,0.704545454545455,NO
373,5,0.0340909090909091,BO
374,5,0.0340909090909091,HE
374,5,0.170454545454545,LE
374,5,0.704545454545455,NO
374,5,0.0909090909090909,BO
375,5,0.136363636363636,HE
375,5,0.0681818181818182,LE
375,5,0.784090909090909,NO
375,5,0.0113636363636364,BO
376,5,0.0227272727272727,HE
376,5,0.159090909090909,LE
376,5,0.727272727272727,NO
376,5,0.0909090909090909,BO
377,5,0.136363636363636,HE
377,5,0.113636363636364,LE
377,5,0.647727272727273,NO
377,5,0.102272727272727,BO
378,5,0.159090909090909,HE
378,5,0.102272727272727,LE
378,5,0.681818181818182,NO
378,5,0.0568181818181818,BO
379,5,0.159090909090909,HE
379,5,0.0113636363636364,LE
379,5,0.738636363636364,NO
379,5,0.0909090909090909,BO
380,5,0.102272727272727,HE
380,5,0.0681818181818182,LE
380,5,0.602272727272727,NO
380,5,0.227272727272727,BO
381,5,0.159090909090909,HE
381,5,0.0909090909090909,LE
381,5,0.738636363636364,NO
381,5,0.0113636363636364,BO
382,5,0.193181818181818,HE
382,5,0.0227272727272727,LE
382,5,0.738636363636364,NO
382,5,0.0454545454545455,BO
383,5,0.0795454545454545,HE
383,5,0.0909090909090909,LE
383,5,0.75,NO
383,5,0.0795454545454545,BO
384,5,0.159090909090909,HE
384,5,0.0454545454545455,LE
384,5,0.761363636363636,NO
384,5,0.0340909090909091,BO
385,5,0.147727272727273,HE
385,5,0.0795454545454545,LE
385,5,0.659090909090909,NO
385,5,0.113636363636364,BO
386,5,0.0113636363636364,HE
386,5,0.170454545454545,LE
386,5,0.772727272727273,NO
386,5,0.0454545454545455,BO
387,5,0.193181818181818,HE
387,5,0,LE
387,5,0.806818181818182,NO
387,5,0,BO
388,5,0.0681818181818182,HE
388,5,0.170454545454545,LE
388,5,0.727272727272727,NO
388,5,0.0340909090909091,BO
389,5,0.0454545454545455,HE
389,5,0.181818181818182,LE
389,5,0.75,NO
389,5,0.0227272727272727,BO
390,6,0.107954545454545,HE
390,6,0.130681818181818,LE
390,6,0.727272727272727,NO
390,6,0.0340909090909091,BO
391,6,0.198863636363636,HE
391,6,0.0454545454545455,LE
391,6,0.698863636363636,NO
391,6,0.0568181818181818,BO
392,6,0.170454545454545,HE
392,6,0.0909090909090909,LE
392,6,0.698863636363636,NO
392,6,0.0397727272727273,BO
393,6,0.147727272727273,HE
393,6,0.0965909090909091,LE
393,6,0.738636363636364,NO
393,6,0.0170454545454545,BO
394,6,0.193181818181818,HE
394,6,0.0397727272727273,LE
394,6,0.704545454545455,NO
394,6,0.0625,BO
395,6,0.0852272727272727,HE
395,6,0.210227272727273,LE
395,6,0.664772727272727,NO
395,6,0.0397727272727273,BO
396,6,0.159090909090909,HE
396,6,0.0909090909090909,LE
396,6,0.710227272727273,NO
396,6,0.0397727272727273,BO
397,6,0.0965909090909091,HE
397,6,0.0738636363636364,LE
397,6,0.755681818181818,NO
397,6,0.0738636363636364,BO
398,6,0.125,HE
398,6,0.0909090909090909,LE
398,6,0.721590909090909,NO
398,6,0.0625,BO
399,6,0.0795454545454545,HE
399,6,0.119318181818182,LE
399,6,0.761363636363636,NO
399,6,0.0397727272727273,BO
400,6,0.102272727272727,HE
400,6,0.0965909090909091,LE
400,6,0.579545454545455,NO
400,6,0.221590909090909,BO
401,6,0.164772727272727,HE
401,6,0.113636363636364,LE
401,6,0.670454545454545,NO
401,6,0.0511363636363636,BO
402,6,0.0909090909090909,HE
402,6,0.0454545454545455,LE
402,6,0.784090909090909,NO
402,6,0.0795454545454545,BO
403,6,0.153409090909091,HE
403,6,0.0909090909090909,LE
403,6,0.715909090909091,NO
403,6,0.0397727272727273,BO
404,6,0.221590909090909,HE
404,6,0.0397727272727273,LE
404,6,0.693181818181818,NO
404,6,0.0454545454545455,BO
405,6,0.00568181818181818,HE
405,6,0.215909090909091,LE
405,6,0.744318181818182,NO
405,6,0.0340909090909091,BO
406,6,0.0568181818181818,HE
406,6,0.181818181818182,LE
406,6,0.676136363636364,NO
406,6,0.0852272727272727,BO
407,6,0.0170454545454545,HE
407,6,0.1875,LE
407,6,0.761363636363636,NO
407,6,0.0340909090909091,BO
408,6,0.125,HE
408,6,0.0909090909090909,LE
408,6,0.772727272727273,NO
408,6,0.0113636363636364,BO
409,6,0.176136363636364,HE
409,6,0.0170454545454545,LE
409,6,0.767045454545455,NO
409,6,0.0397727272727273,BO
410,6,0.0625,HE
410,6,0.193181818181818,LE
410,6,0.710227272727273,NO
410,6,0.0340909090909091,BO
411,6,0.164772727272727,HE
411,6,0,LE
411,6,0.829545454545455,NO
411,6,0.00568181818181818,BO
412,6,0.25,HE
412,6,0,LE
412,6,0.744318181818182,NO
412,6,0.00568181818181818,BO
413,6,0.102272727272727,HE
413,6,0.142045454545455,LE
413,6,0.710227272727273,NO
413,6,0.0454545454545455,BO
414,6,0.176136363636364,HE
414,6,0.0852272727272727,LE
414,6,0.653409090909091,NO
414,6,0.0852272727272727,BO
415,6,0.153409090909091,HE
415,6,0.0681818181818182,LE
415,6,0.738636363636364,NO
415,6,0.0397727272727273,BO
416,6,0.0965909090909091,HE
416,6,0.0795454545454545,LE
416,6,0.767045454545455,NO
416,6,0.0568181818181818,BO
417,6,0.193181818181818,HE
417,6,0.0568181818181818,LE
417,6,0.6875,NO
417,6,0.0625,BO
418,6,0.125,HE
418,6,0.0681818181818182,LE
418,6,0.789772727272727,NO
418,6,0.0170454545454545,BO
419,6,0.0738636363636364,HE
419,6,0.125,LE
419,6,0.772727272727273,NO
419,6,0.0284090909090909,BO
420,6,0.0625,HE
420,6,0.142045454545455,LE
420,6,0.755681818181818,NO
420,6,0.0397727272727273,BO
421,6,0.113636363636364,HE
421,6,0.0340909090909091,LE
421,6,0.806818181818182,NO
421,6,0.0454545454545455,BO
422,6,0.147727272727273,HE
422,6,0.147727272727273,LE
422,6,0.698863636363636,NO
422,6,0.00568181818181818,BO
423,6,0.0909090909090909,HE
423,6,0.107954545454545,LE
423,6,0.767045454545455,NO
423,6,0.0340909090909091,BO
424,6,0.142045454545455,HE
424,6,0.107954545454545,LE
424,6,0.732954545454545,NO
424,6,0.0170454545454545,BO
425,6,0.193181818181818,HE
425,6,0.0852272727272727,LE
425,6,0.710227272727273,NO
425,6,0.0113636363636364,BO
426,6,0.238636363636364,HE
426,6,0.00568181818181818,LE
426,6,0.755681818181818,NO
426,6,0,BO
427,6,0.159090909090909,HE
427,6,0.0511363636363636,LE
427,6,0.755681818181818,NO
427,6,0.0340909090909091,BO
428,6,0.0625,HE
428,6,0.113636363636364,LE
428,6,0.801136363636364,NO
428,6,0.0227272727272727,BO
429,6,0.193181818181818,HE
429,6,0.0681818181818182,LE
429,6,0.710227272727273,NO
429,6,0.0284090909090909,BO
430,6,0.1875,HE
430,6,0.0397727272727273,LE
430,6,0.704545454545455,NO
430,6,0.0681818181818182,BO
431,6,0.0909090909090909,HE
431,6,0.130681818181818,LE
431,6,0.630681818181818,NO
431,6,0.147727272727273,BO
432,6,0.0340909090909091,HE
432,6,0.176136363636364,LE
432,6,0.761363636363636,NO
432,6,0.0284090909090909,BO
433,6,0.198863636363636,HE
433,6,0.0568181818181818,LE
433,6,0.704545454545455,NO
433,6,0.0397727272727273,BO
434,6,0.113636363636364,HE
434,6,0.0909090909090909,LE
434,6,0.590909090909091,NO
434,6,0.204545454545455,BO
435,6,0.244318181818182,HE
435,6,0.00568181818181818,LE
435,6,0.727272727272727,NO
435,6,0.0227272727272727,BO
436,6,0.0568181818181818,HE
436,6,0.147727272727273,LE
436,6,0.693181818181818,NO
436,6,0.102272727272727,BO
437,6,0.0965909090909091,HE
437,6,0.170454545454545,LE
437,6,0.647727272727273,NO
437,6,0.0852272727272727,BO
438,6,0.159090909090909,HE
438,6,0.0397727272727273,LE
438,6,0.767045454545455,NO
438,6,0.0340909090909091,BO
439,6,0.0454545454545455,HE
439,6,0.102272727272727,LE
439,6,0.772727272727273,NO
439,6,0.0795454545454545,BO
440,6,0.107954545454545,HE
440,6,0.0625,LE
440,6,0.613636363636364,NO
440,6,0.215909090909091,BO
441,6,0.159090909090909,HE
441,6,0.0965909090909091,LE
441,6,0.704545454545455,NO
441,6,0.0397727272727273,BO
442,6,0.261363636363636,HE
442,6,0.0170454545454545,LE
442,6,0.704545454545455,NO
442,6,0.0170454545454545,BO
443,6,0.3125,HE
443,6,0.0113636363636364,LE
443,6,0.664772727272727,NO
443,6,0.0113636363636364,BO
444,6,0.181818181818182,HE
444,6,0.0340909090909091,LE
444,6,0.75,NO
444,6,0.0340909090909091,BO
445,6,0.164772727272727,HE
445,6,0.0909090909090909,LE
445,6,0.710227272727273,NO
445,6,0.0340909090909091,BO
446,6,0.164772727272727,HE
446,6,0.0625,LE
446,6,0.642045454545455,NO
446,6,0.130681818181818,BO
447,6,0.164772727272727,HE
447,6,0.0397727272727273,LE
447,6,0.704545454545455,NO
447,6,0.0909090909090909,BO
448,6,0.204545454545455,HE
448,6,0.0113636363636364,LE
448,6,0.761363636363636,NO
448,6,0.0227272727272727,BO
449,6,0.215909090909091,HE
449,6,0.0795454545454545,LE
449,6,0.625,NO
449,6,0.0795454545454545,BO
450,6,0.181818181818182,HE
450,6,0.0625,LE
450,6,0.710227272727273,NO
450,6,0.0454545454545455,BO
451,6,0.113636363636364,HE
451,6,0.0795454545454545,LE
451,6,0.75,NO
451,6,0.0568181818181818,BO
452,6,0.0738636363636364,HE
452,6,0.107954545454545,LE
452,6,0.784090909090909,NO
452,6,0.0340909090909091,BO
453,6,0.176136363636364,HE
453,6,0.0681818181818182,LE
453,6,0.727272727272727,NO
453,6,0.0284090909090909,BO
454,6,0.0511363636363636,HE
454,6,0,LE
454,6,0.931818181818182,NO
454,6,0.0170454545454545,BO
455,6,0.113636363636364,HE
455,6,0.102272727272727,LE
455,6,0.590909090909091,NO
455,6,0.193181818181818,BO
456,7,0.3828125,HE
456,7,0.1015625,LE
456,7,0.5,NO
456,7,0.015625,BO
457,7,0.4453125,HE
457,7,0,LE
457,7,0.546875,NO
457,7,0.0078125,BO
458,7,0.421875,HE
458,7,0.0234375,LE
458,7,0.53125,NO
458,7,0.0234375,BO
459,7,0.109375,HE
459,7,0.328125,LE
459,7,0.5078125,NO
459,7,0.0546875,BO
460,7,0.1875,HE
460,7,0.2421875,LE
460,7,0.4609375,NO
460,7,0.109375,BO
461,7,0.2578125,HE
461,7,0.1796875,LE
461,7,0.515625,NO
461,7,0.046875,BO
462,7,0.4296875,HE
462,7,0.0234375,LE
462,7,0.546875,NO
462,7,0,BO
463,7,0.28125,HE
463,7,0.171875,LE
463,7,0.4921875,NO
463,7,0.0546875,BO
464,7,0.203125,HE
464,7,0.2265625,LE
464,7,0.4921875,NO
464,7,0.078125,BO
465,7,0.25,HE
465,7,0.1484375,LE
465,7,0.5703125,NO
465,7,0.03125,BO
466,7,0.265625,HE
466,7,0.1640625,LE
466,7,0.5078125,NO
466,7,0.0625,BO
467,7,0.1171875,HE
467,7,0.3125,LE
467,7,0.46875,NO
467,7,0.1015625,BO
468,7,0.0625,HE
468,7,0.2734375,LE
468,7,0.5546875,NO
468,7,0.109375,BO
469,7,0.2265625,HE
469,7,0.125,LE
469,7,0.5546875,NO
469,7,0.09375,BO
470,7,0.203125,HE
470,7,0.296875,LE
470,7,0.5,NO
470,7,0,BO
471,7,0.1796875,HE
471,7,0.2578125,LE
471,7,0.4921875,NO
471,7,0.0703125,BO
472,7,0.3828125,HE
472,7,0,LE
472,7,0.6171875,NO
472,7,0,BO
473,7,0.1796875,HE
473,7,0.0390625,LE
473,7,0.7109375,NO
473,7,0.0703125,BO
474,7,0.28125,HE
474,7,0.1640625,LE
474,7,0.53125,NO
474,7,0.0234375,BO
475,7,0.234375,HE
475,7,0.203125,LE
475,7,0.515625,NO
475,7,0.046875,BO
476,7,0.078125,HE
476,7,0.3671875,LE
476,7,0.46875,NO
476,7,0.0859375,BO
477,7,0.0390625,HE
477,7,0.453125,LE
477,7,0.5,NO
477,7,0.0078125,BO
478,7,0.1953125,HE
478,7,0.09375,LE
478,7,0.5859375,NO
478,7,0.125,BO
479,7,0.1796875,HE
479,7,0.2734375,LE
