subject,exp_num,slope,modality
1,1,0.238488947900911,ED
2,1,0.0938210524030363,ED
3,1,0.27621453289684,ED
4,1,-0.0263436161175579,ED
5,1,0.307922309552122,ED
6,1,-0.0460363710021595,ED
7,1,0.0145729948800576,ED
8,1,0.108092228781431,ED
9,1,0.0186061203594105,ED
10,1,0.0767266175283507,ED
11,1,0.248067495910908,ED
12,1,0.112080512707882,ED
13,1,0.0410820815741317,ED
14,1,-0.55743671100985,ED
15,1,0.394516412337183,ED
16,1,0.569747413802937,ED
17,1,-0.0133471442344391,ED
18,1,0.000950418301022471,ED
19,1,0.396759057261475,ED
20,1,0.182906059750416,ED
21,1,0.077428846094532,ED
22,1,-0.0498754706658398,ED
23,1,0.0279164201688695,ED
24,1,0.0863437606269998,ED
25,1,-0.0343021519475825,ED
26,1,0.884202903066014,ED
27,1,0.0721612012605814,ED
28,1,0.0665611497916606,ED
29,1,0.252105135230845,ED
30,1,0.534126931644664,ED
31,1,0.261937766598716,ED
32,1,0.0231986244750378,ED
33,1,0.0597704277890373,ED
34,1,0.0863437606269998,ED
35,1,-0.0343021519475825,ED
36,1,0.116826987557646,ED
37,1,0.655000937951813,ED
38,1,0.00579405556078863,ED
39,1,-0.0187677657109106,ED
40,1,0.0819445759120506,ED
41,1,-0.352895930605495,ED
42,1,0.592274510821106,ED
43,1,0.279831878548895,ED
44,1,-1.95137261422383e-07,ED
45,1,1.04977110109254,ED
46,1,0.129118777645131,ED
47,1,1.6414039695601,ED
48,1,0.303863998613788,ED
49,1,-0.0324030848403263,ED
50,1,0.0226776528703185,ED
51,1,0.616780273017209,ED
52,1,0.0598714720573173,ED
53,1,-0.151444450248524,ED
54,1,0.382493626127173,ED
55,1,0.0565682512328369,ED
56,1,0.794808087495666,ED
57,1,0.0153549880940399,ED
58,1,0.706603289934399,ED
59,1,0.152162038112942,ED
60,1,-0.0343021519475825,ED
61,1,1.63177527377413,ED
62,1,0.00475587201329577,ED
63,1,1.22131445599755,ED
64,1,-0.218545553562224,ED
65,1,0.0188488581917271,ED
66,1,0.194257840129682,ED
67,1,0.0676899741437867,ED
68,1,-0.0343021519475825,ED
69,1,0.0657757542462823,ED
