session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5dc99bba4b54776b53e8e5f9,5d8911dd8dffca0016bf3b0b,APPROVED,2019-11-11 17:34:50.443000,2019-11-11 18:36:22.844000,3692.401,21,21,0,100,2019-11-11 18:39:57.934000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,DATA EXPIRED,United Kingdom,Male,DATA EXPIRED,NULL
5dc99bba547c1f6bddccec4d,5ce15b0ea7b516001828c646,APPROVED,2019-11-11 17:35:07.705000,2019-11-11 18:27:23.600000,3135.895,58,777,2,100,2019-11-11 18:35:19.735000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,NULL
5dc99bbbe95f946ae952d40a,5b65dd7bcda8590001dada98,APPROVED,2019-11-11 17:34:52.707000,2019-11-11 18:13:01.856000,2289.149,23,205,4,97,2019-11-11 18:35:20.813000,RNFS5HP5,Italy,Italy,Unemployed (and job seeking),Italian,Italy,Male,Yes,4.63
5dc99bbc0a29006b97773a5e,5c2cdd3f70d93a0001222856,APPROVED,2019-11-11 17:34:54.722000,2019-11-11 18:18:45.083000,2630.361,31,61,1,100,2019-11-11 18:35:21.722000,RNFS5HP5,Poland,Poland,DATA EXPIRED,DATA EXPIRED,Poland,Male,DATA EXPIRED,4.63
5dc99bbc2865556beac5c183,5ba85e7eb3b5400001ce044e,APPROVED,2019-11-11 17:34:58.701000,2019-11-11 18:31:43.101000,3404.4,34,331,0,100,2019-11-11 18:35:22.663000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED,4.93
5dc99bbd45b8f96be64f6c2e,5d167cd0d18e5a00164f5355,APPROVED,2019-11-11 17:35:00.498000,2019-11-11 18:16:30.078000,2489.58,27,66,1,100,2019-11-11 18:35:23.530000,RNFS5HP5,Mexico,Mexico,DATA EXPIRED,Spanish,Mexico,Male,DATA EXPIRED,2.54
5dc99bbd8a84466ce84f8e80,5475c06efdf99b21ad88973a,RETURNED,2019-11-11 17:34:55.747000,,51564858.618701,29,840,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5dc99c0aa29c246b40409306,5c5b77c803dbc1000191ffe6,APPROVED,2019-11-11 17:36:15.464000,2019-11-11 18:20:38.973000,2663.509,,145,0,100,2019-11-11 18:35:24.415000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,DATA EXPIRED,DATA EXPIRED,4.63
5dc99c4a88f2806b9b1bb712,5d374dad87890100159e52b3,APPROVED,2019-11-11 17:37:14.564000,2019-11-11 18:20:17.467000,2582.903,35,325,3,99,2019-11-11 18:35:25.349000,RNFS5HP5,Greece,Greece,Full-Time,Greek,Greece,Male,Yes,4.11
5dc99cc688f2806b9b1bb714,5d55ced455906f0001c1bdef,APPROVED,2019-11-11 17:39:18.767000,2019-11-11 18:22:58.728000,2619.961,30,306,1,100,2019-11-11 18:35:26.281000,RNFS5HP5,India,United Kingdom,DATA EXPIRED,English,India,Female,DATA EXPIRED,4.76
5dc99e1b7d73506ba7e2a0dd,594abd98215cbd000146debc,APPROVED,2019-11-11 17:44:59.446000,2019-11-11 18:26:36.695000,2497.249,52,1615,3,100,2019-11-11 18:35:29.416000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,No,4.8
5dc99f1b302a186bd7611126,5c49b156f5e26d0001479b44,APPROVED,2019-11-11 17:49:15.623000,2019-11-11 18:35:05.413000,2749.79,66,951,1,100,2019-11-11 18:39:58.822000,RNFS5HP5,United Kingdom,United Kingdom,Other,English,United Kingdom,Female,No,3.8
5dc9a5616a14e76b65ea5a1b,5da1f3892fbd820014bf39d0,APPROVED,2019-11-11 18:16:01.755000,2019-11-11 19:00:56.276000,2694.521,24,111,3,96,2019-11-11 19:05:02.857000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Male,DATA EXPIRED,4.2
5dc9b0fc32b0ad6d40dddbdf,5d93b723e248c2001767fafa,APPROVED,2019-11-11 19:06:41.652000,2019-11-11 19:58:11.271000,3089.619,43,108,0,100,2019-11-11 20:18:32.870000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,4.67
5dc9b33a63492d6c8d943438,5c1046ecc3871300012be2a0,APPROVED,2019-11-11 19:15:08.940000,2019-11-11 19:47:51.715000,1962.775,21,264,6,97,2019-11-11 19:51:42.552000,RNFS5HP5,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,Yes,NULL
5dc9b33e380a676ccd0a1818,5dc0a28f27d05205683c8bb3,APPROVED,2019-11-11 19:15:10.084000,2019-11-11 19:56:41.413000,2491.329,40,293,2,100,2019-11-11 19:58:05.051000,RNFS5HP5,Italy,Italy,Part-Time,Italian,Italy,Male,No,4.5
5dc9b340e5e1866da017d12a,5d4b16d75b4ba90019b9faf4,APPROVED,2019-11-11 19:19:44.690000,2019-11-11 20:00:04.979000,2420.289,53,547,1,100,2019-11-11 20:18:33.800000,RNFS5HP5,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No,4.37
