session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5d768364c71ff40001c9cebe,57da96a2bcd7150001ded382,APPROVED,2019-09-09 16:52:56.041000,2019-09-09 17:32:38.524000,2382.483,36,350,4,99,2019-09-10 13:46:58.432000,RNFS5HP5,Spain,Spain,DATA EXPIRED,Spanish,Spain,Female,DATA EXPIRED,4.59
5d76836b6986ff0015e53ed1,5cf2c4399c430c00169bdd47,APPROVED,2019-09-09 16:53:01.510000,2019-09-09 17:17:20.277000,1458.767,22,12,0,100,2019-09-10 13:46:59.361000,RNFS5HP5,Italy,Italy,DATA EXPIRED,Italian,Italy,Male,DATA EXPIRED,4.69
5d76836e404dcf00151f80d2,5c5db5734ee81200018eb8a5,APPROVED,2019-09-09 16:53:08.338000,2019-09-09 17:31:38.986000,2310.648,65,164,0,100,2019-09-10 13:47:00.269000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,4.49
5d76837e1cafd60019bc6c2a,5aabd17644adc700014c8621,APPROVED,2019-09-09 16:53:21.519000,2019-09-09 17:27:17.647000,2036.128,32,587,0,100,2019-09-10 13:47:01.121000,RNFS5HP5,United States,United States,Full-Time,English,United States,Male,No,NULL
5d768381457b9b000125723b,5bdeefc5b50d08000102e718,APPROVED,2019-09-09 16:53:56.185000,2019-09-09 17:20:11.871000,1575.686,23,240,7,96,2019-09-10 13:47:01.999000,RNFS5HP5,Argentina,Spain,DATA EXPIRED,Spanish,Spain,Male,DATA EXPIRED,4.64
5d768384dc41dc001c7ce43a,5b71997a26040f00011a48cf,APPROVED,2019-09-09 16:53:29.773000,2019-09-09 17:19:04.987000,1535.214,23,282,3,99,2019-09-10 13:47:02.856000,RNFS5HP5,Brazil,Italy,Unemployed (and job seeking),Portuguese,Italy,Male,Yes,4.13
5d768387d9a74000014298bf,5bf6cfc53db90d0001f4807c,APPROVED,2019-09-09 16:53:39.483000,2019-09-09 17:22:06.182000,1706.699,25,95,1,100,2019-09-10 13:47:04.058000,RNFS5HP5,Italy,Italy,DATA EXPIRED,Italian,Italy,Male,DATA EXPIRED,4.59
5d7683947ae60f001bc4bd81,5d3f774f55efbe001792c01b,APPROVED,2019-09-09 16:53:41.753000,2019-09-09 17:34:19.246000,2437.493,23,52,0,100,2019-09-10 13:47:04.957000,RNFS5HP5,Portugal,Portugal,DATA EXPIRED,Portuguese,Portugal,Male,DATA EXPIRED,5
5d76839a35227b0001dc554f,5c27fe6047ec3c00012d6542,APPROVED,2019-09-09 16:53:58.642000,2019-09-09 17:21:07.213000,1628.571,32,139,1,100,2019-09-10 13:47:06.074000,RNFS5HP5,Greece,Greece,DATA EXPIRED,Greek,Greece,Female,DATA EXPIRED,4.54
5d7683af532d720001866cb3,5d7389f193a945001a3ea504,APPROVED,2019-09-09 16:54:14.279000,2019-09-09 17:24:33.404000,1819.125,26,120,1,100,2019-09-10 13:47:06.891000,RNFS5HP5,Italy,Italy,Unemployed (and job seeking),Italian,Italy,Male,Yes,4.44
5d7683e499f450001ce1fae1,5c66f20ca76ae50001d3e3fb,APPROVED,2019-09-09 16:55:02.393000,2019-09-09 17:41:24.432000,2782.039,25,38,0,100,2019-09-10 13:47:07.759000,RNFS5HP5,Italy,Italy,DATA EXPIRED,Italian,Italy,Female,DATA EXPIRED,4.69
5d7683f8daefbf0018fadab4,5b490a944277fd0001f01af4,APPROVED,2019-09-09 16:55:24.051000,2019-09-09 17:20:59.833000,1535.782,27,67,2,96,2019-09-10 13:47:08.746000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,4.59
5d7683fca38333000120f31d,5c755c855813f300019e5812,APPROVED,2019-09-09 16:55:26.703000,2019-09-09 17:25:43.358000,1816.655,26,246,0,100,2019-09-10 13:47:09.890000,RNFS5HP5,Portugal,Portugal,Full-Time,Portuguese,Portugal,Male,Yes,4.64
5d7684021f0dd30018c46700,5c2e818561f049000169d2d5,APPROVED,2019-09-09 16:55:44.737000,2019-09-09 17:23:58.339000,1693.602,21,232,4,99,2019-09-10 13:47:11.017000,RNFS5HP5,Poland,Poland,Unemployed (and job seeking),Polish,Poland,Male,Yes,4.18
5d768404625c29001613e436,5adf78e55f327e0001fb8515,APPROVED,2019-09-09 16:55:33.713000,2019-09-09 17:20:26.931000,1493.218,27,30,3,90,2019-09-10 13:47:11.874000,RNFS5HP5,Greece,Greece,DATA EXPIRED,Greek,Greece,Male,DATA EXPIRED,NULL
5d768415215835000184e372,5a706296c2eb6c00017e0c17,APPROVED,2019-09-09 16:55:55.464000,2019-09-09 17:21:58.778000,1563.314,42,416,7,98,2019-09-10 13:47:12.740000,RNFS5HP5,Spain,Spain,Full-Time,Spanish,Spain,Female,No,3.11
5d76842b7a7475001818d91d,5ce7f47d883cb6001aa05e88,APPROVED,2019-09-09 16:56:13.052000,2019-09-09 17:19:41.678000,1408.626,29,31,0,100,2019-09-10 13:47:13.580000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,3.11
