session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5e17594cb55f89052c01dbe7,5db782f5e757dd000d27a3f0,APPROVED,2020-01-09 16:48:12.657000,2020-01-09 17:55:19.431000,4026.774,21,235,0,100,2020-01-10 10:28:25.135000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Male,Yes,4.91
5e17594d5c017c01ffa1f147,5d666c2fc25c160001b0a685,RETURNED,2020-01-09 16:48:13.369000,,70479216.952256,23,167,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,2.76
5e17594db9c74602ad0c4510,5ad5c7bd045cb000015c9b30,APPROVED,2020-01-09 16:48:13.694000,2020-01-09 17:34:41.099000,2787.405,26,396,13,93,2020-01-10 10:28:26.065000,RNFS5HP5,Greece,Greece,DATA EXPIRED,Greek,Greece,Male,DATA EXPIRED,4.45
5e17594e96a37105fbcff8e4,5d9b5e2d8465bf02e1190626,APPROVED,2020-01-09 16:48:17.721000,2020-01-09 17:55:56.294000,4058.573,31,173,3,99,2020-01-10 10:28:27.017000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED,4.63
5e17594eebd84f0660f0d9d1,5be964367514d0000108cefc,APPROVED,2020-01-09 16:50:31.688000,2020-01-09 18:07:32.808000,4621.12,37,381,3,99,2020-01-10 10:28:28.325000,RNFS5HP5,Poland,Poland,Full-Time,Polish,Poland,Female,No,2.7
5e17594f6a97d205fdcce603,5d31ecccb9e1dc000197b221,APPROVED,2020-01-09 16:48:17.292000,2020-01-09 17:43:53.076000,3335.784,29,233,1,100,2020-01-10 10:28:29.263000,RNFS5HP5,Serbia,United States,DATA EXPIRED,Serbian,Serbia,Female,DATA EXPIRED,4.87
5e175950a411c90538af7d92,5da330e8656efc001626ea3e,APPROVED,2020-01-09 16:48:16.041000,2020-01-09 18:08:22.163000,4806.122,34,346,2,100,2020-01-10 10:28:30.199000,RNFS5HP5,Italy,Italy,DATA EXPIRED,Italian,Italy,Male,DATA EXPIRED,4.5
5e17595108ff0b000c8c4b5a,5c62ff33c529e7000173766e,APPROVED,2020-01-09 16:53:31.738000,2020-01-09 18:24:30.073000,5458.335,33,261,8,93,2020-01-10 10:28:31.137000,RNFS5HP5,Italy,Italy,Full-Time,Italian,Italy,Male,No,4.7
5e1759549016700131ca6106,5d235928a13827001a257b44,APPROVED,2020-01-09 16:48:20.094000,2020-01-09 17:41:45.333000,3205.239,25,376,3,100,2020-01-10 10:28:32.093000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,3.99
5e17595494050805f1075da3,5d7e45b16bf14f0001994681,RETURNED,2020-01-09 16:58:20.166000,,70478610.280864,24,105,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,4.21
5e175954a30196020fc13182,5d93297851b405001ab21816,APPROVED,2020-01-09 16:48:20.265000,2020-01-09 17:48:29.456000,3609.191,25,226,1,100,2020-01-10 10:28:33.051000,RNFS5HP5,Portugal,Portugal,DATA EXPIRED,Portuguese,Portugal,Male,DATA EXPIRED,4.5
5e175954d0e76701391c34e1,5bef5e9211439b000168b116,APPROVED,2020-01-09 16:51:29.725000,2020-01-09 18:11:37.226000,4807.501,26,301,1,100,2020-01-10 10:28:33.998000,RNFS5HP5,Portugal,Portugal,DATA EXPIRED,Portuguese,Portugal,Male,No,4.43
5e175954d92e4a000e12182d,5d53bfed9ee0d70001dee40f,APPROVED,2020-01-09 16:49:50.804000,2020-01-09 17:38:50.501000,2939.697,39,289,0,100,2020-01-10 10:28:35.041000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,4.87
