session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5d3f21b1e11de800191ec775,5c9ab388a7c8ea001622a0e1,APPROVED,2019-07-29 16:42:18.142000,2019-07-29 17:19:03.683000,2205.541,38,43,0,100,2019-07-29 18:49:49.199000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,3.85
5d3f21b86a8a4e001ac17f52,5cf2250935933a0001fdba2d,APPROVED,2019-07-29 16:41:30.584000,2019-07-29 17:13:27.112000,1916.528,23,667,8,97,2019-07-29 18:49:48.370000,RNFS5HP5,United States,Hungary,Part-Time,DATA EXPIRED,United States,Male,Yes,3.95
5d3f21c26864080017c1424e,5ced862e704cf200018281c8,TIMED-OUT,2019-07-29 16:41:38.616000,,60563710.312102,29,37,0,100,,,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,NULL
5d3f21c271c22a0019071549,5d18be141cadff00189b940f,APPROVED,2019-07-29 16:41:41.002000,2019-07-29 17:15:19.538000,2018.536,22,270,2,100,2019-07-29 18:49:43.894000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,No,3.75
5d3f221a41deb600019f7660,5cd7d3bbefab0c0019d0861c,TIMED-OUT,2019-07-29 16:43:19.849000,,60563609.113155,38,23,0,100,,,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,NULL
5d3f22295edc3a001a53878f,5d3f041878fd9900196234ed,APPROVED,2019-07-29 16:43:29.241000,2019-07-29 17:13:39.072000,1809.831,25,13,0,100,2019-07-29 18:49:39.612000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,3.55
5d3f2250a904380015ffe3c3,5cd2669aa0d4c60001219dbd,APPROVED,2019-07-29 16:44:03.076000,2019-07-29 17:23:44.879000,2381.803,43,93,0,100,2019-07-29 18:49:37.978000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED,4.62
5d3f225d2021750018e8a4c1,5d1bcc4eadc92c0019c0d89b,APPROVED,2019-07-29 16:44:15.716000,2019-07-29 17:22:27.680000,2291.964,35,46,0,100,2019-07-29 18:49:36.954000,RNFS5HP5,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,NULL
5d3f22886d0c3c0001b97a8c,5d38593294e59a00177bc8fb,RETURNED,2019-07-29 16:44:59.377000,,60563509.650662,29,52,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d3f229505612900018174d0,5852a18d733c730001a5c9cd,APPROVED,2019-07-29 16:45:13.155000,2019-07-29 17:12:31.203000,1638.048,29,194,0,100,2019-07-29 18:49:33.546000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,4.57
5d3f22c99244a60019bd9287,5cc38ac29292570001fbd0ef,APPROVED,2019-07-29 16:46:06.572000,2019-07-29 17:58:31.436000,4344.864,39,61,1,100,2019-07-29 18:49:31.296000,RNFS5HP5,Canada,Canada,DATA EXPIRED,English,Canada,Female,DATA EXPIRED,2.98
5d3f22d68ea9bd0016b0709c,5c014fac55614800012adec7,APPROVED,2019-07-29 16:46:40.005000,2019-07-29 17:11:06.010000,1466.005,32,116,0,100,2019-07-29 18:49:26.249000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,4.26
5d3f22d8e2658e00172a8503,5d3ebb0d64c213001ad49fb0,APPROVED,2019-07-29 16:46:20.378000,2019-07-29 17:33:44.924000,2844.546,24,2,0,100,2019-07-29 18:49:24.640000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Female,DATA EXPIRED,3.9
5d3f2316652f4100019eaf9c,5c4254f4d77d7c000189ac0f,APPROVED,2019-07-29 16:47:34.123000,2019-07-29 17:19:31.175000,1917.052,46,304,1,100,2019-07-29 18:49:23.232000,RNFS5HP5,Spain,Spain,Part-Time,Spanish,Spain,Female,No,4.41
5d3f2317aca82300197c9bdc,5b27c9ada4461700011c6a85,APPROVED,2019-07-29 16:47:22.432000,2019-07-29 17:06:27.418000,1144.986,28,75,1,100,2019-07-30 12:52:07.665000,NOCODE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,NULL
5d3f231c859ffb00019f7bb2,5cdf4a45c07328001a4c0153,APPROVED,2019-07-29 16:52:01.119000,2019-07-29 17:25:28.951000,2007.832,23,181,2,99,2019-07-29 18:49:20.260000,RNFS5HP5,Mexico,Mexico,Full-Time,Spanish,Mexico,Male,No,4.72
5d3f23226a5b1e0001a92325,5b483aa5169aac000132417f,RETURNED,2019-07-29 16:47:32.296000,,60563356.870026,21,295,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d3f232e6a5b1e0001a92326,5d3efdb4807d3500014e36f7,RETURNED,2019-07-29 16:47:56.444000,,60563332.728967,,0,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d3f2342aca82300177c988d,5bbfa1a41ff4ba00011c330b,APPROVED,2019-07-29 16:48:11.592000,2019-07-29 17:18:24.166000,1812.574,65,198,1,100,2019-07-29 18:49:15.597000,RNFS5HP5,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No,2.93
5d3f234a9bca710001be3c2c,5d3c2a039b7a5c000172544b,TIMED-OUT,2019-07-29 16:48:17.291000,,60563311.93481,20,142,1,100,,,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,NULL
5d3f234cf0ded70001744def,5c528349cd3a2d00014ed658,RETURNED,2019-07-29 16:48:14.500000,,60563314.745387,35,36,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d3f235d96e17f001b593470,5d2e09944e6acf00165db00b,TIMED-OUT,2019-07-29 16:48:35.844000,,60563293.423224,31,121,1,100,,,Germany,Germany,Full-Time,German,Germany,Male,No,4.52
5d3f235ee861f40001402a89,5d3c6e745602310001bca8aa,APPROVED,2019-07-29 16:50:48.719000,2019-07-29 17:37:36.708000,2807.989,25,45,1,98,2019-07-29 18:49:12.051000,RNFS5HP5,Hungary,Sweden,DATA EXPIRED,Hungarian,Hungary,Female,Yes,4.06
5d3f236877b5df00180784d2,5c252c070091e40001c9a74d,APPROVED,2019-07-29 16:56:14.870000,2019-07-29 17:42:09.360000,2754.49,22,46,0,100,2019-07-29 18:49:10.572000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Male,DATA EXPIRED,4.06
5d3f2388591c430001ec74c4,5bf5afd9ec7b5f00015a0cee,APPROVED,2019-07-29 16:49:15.119000,2019-07-29 17:20:28.282000,1873.163,23,20,0,100,2019-07-29 18:49:08.955000,RNFS5HP5,Mexico,Mexico,Full-Time,DATA EXPIRED,Mexico,Male,No,4.46
5d3f239a29130a00155cd039,5bf14444f4d94900011ca562,APPROVED,2019-07-29 16:49:55.597000,2019-07-29 17:18:12.696000,1697.099,23,136,2,100,2019-07-29 18:49:07.397000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,2.88
5d3f239c9bca710001be3c31,5cd875edf7470b0016e9ca83,APPROVED,2019-07-29 16:49:40.129000,2019-07-29 17:36:42.080000,2821.951,29,11,1,96,2019-07-29 18:49:04.170000,RNFS5HP5,Korea,Germany,DATA EXPIRED,Korean,Korea,Female,DATA EXPIRED,3.7
5d3f23be6a5b1e0001a92331,5cf93c2c4a580000168799df,APPROVED,2019-07-29 16:50:10.938000,2019-07-29 17:18:48.466000,1717.528,35,20,0,100,2019-07-29 18:48:59.130000,RNFS5HP5,Russian Federation,United States,DATA EXPIRED,Russian,Ukraine,Female,DATA EXPIRED,3.44
5d3f23d4596d7000180a911e,5c49c9ebe02ead00019b0a5b,APPROVED,2019-07-29 16:50:43.614000,2019-07-29 17:26:08.385000,2124.771,24,345,1,100,2019-07-29 18:48:57.332000,RNFS5HP5,DATA EXPIRED,Hungary,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,Male,DATA EXPIRED,3.65
5d3f23fe42a4bc00015c43af,5c9b51f6c45e300001c923db,APPROVED,2019-07-29 16:51:14.605000,2019-07-29 17:15:03.486000,1428.881,21,86,3,93,2019-07-29 18:48:51.823000,RNFS5HP5,DATA EXPIRED,United Kingdom,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,2.37
5d3f2408c6ee8d00014a8d60,5c0d8ff5395bab0001ef0f0e,APPROVED,2019-07-29 16:51:22.524000,2019-07-29 17:22:58.298000,1895.774,27,93,0,100,2019-07-29 18:48:50.575000,RNFS5HP5,Israel,Israel,DATA EXPIRED,Hebrew,Israel,Male,DATA EXPIRED,3.39
5d3f240dec9b2200014e4f8d,5bed4a41806e560001a429b1,APPROVED,2019-07-29 16:51:27.369000,2019-07-29 17:18:47.359000,1639.99,25,188,0,100,2019-07-29 18:48:49.246000,RNFS5HP5,Germany,Germany,Part-Time,German,Germany,Female,Yes,4.01
