"RetrieveAndCompare","9778966139","5d5587bb7c447d0019f371dc","0","0.6","0.1","1660","1","1","1","1","1","8","-1","6","1","-1","-1","1","43","0","-1","-1","0.2","-0.8","0","1","998631","-1","0","18:52:37"
"RetrieveAndCompare","2551952153","5c35968719ceb400010b9e69","-1","0.8","0.2","435","-1","-1","1","1","1","45","1","8","2","16","13","-1","4","0","16","13","0.6","-0.6","-1","0","584254","0","0","18:52:37"
"RetrieveAndCompare","8602551616","5c90df91f6333f00160d61a2","-1","0.7","0.3","1122","-1","-1","1","1","1","117","2","7","3","6","5","1","22","0","5","6","0.4","-0.4","-1","1","835523","0","0","18:52:36"
"RetrieveAndCompare","2569014180","5d5e951ede1bc300015aa0eb","0","0.3","0.9","10923","1","1","2","1","1","86","-1","3","9","-1","-1","1","-27","0","-1","-1","-0.4","0.8","0","0","1237899","-1","0","18:52:36"
"RetrieveAndCompare","3944222624","5b5670cce689060001c8e807","-1","0.6","0.4","3262","1","-1","1","1","1","87","3","6","4","4","16","-1","44","0","4","16","0.2","-0.2","-1","0","942041","0","0","18:52:36"
"RetrieveAndCompare","743028367","5baeaaefad2a8d0001401bf2","0","0.6","0.6","780","-1","-1","2","1","1","6","-1","6","6","-1","-1","1","27","0","-1","-1","0.2","0.2","0","0","1261535","-1","0","18:52:36"
"RetrieveAndCompare","5614418768","5c194c99ca244f00013616ea","0","0.8","0.2","2051","1","-1","1","1","1","59","-1","8","2","-1","-1","1","42","0","-1","-1","0.6","-0.6","1","1","1010370","-1","0","18:52:36"
"RetrieveAndCompare","9155743115","57a1e4bb70c76a0001246608","-1","0.6","0.4","846","1","-1","1","1","1","99","3","6","4","8","5","-1","30","0","8","5","0.2","-0.2","-1","0","1030004","0","0","18:52:35"
"RetrieveAndCompare","4533858826","5c1df41d547c140001d43e4c","0","1","0","749","1","-1","1","1","1","83","-1","10","0","-1","-1","-1","54","0","-1","-1","1","-1","1","0","1030822","-1","0","18:52:35"
"RetrieveAndCompare","3104842229","5d2c5742a41f43001902093f","0","0.9","0.7","2097","1","1","1","1","1","57","-1","9","7","-1","-1","1","26","0","-1","-1","0.8","0.4","0","1","1118789","-1","0","18:52:35"
"RetrieveAndCompare","6961060772","5a646e2435f26b0001492aa3","0","0.6","0.1","1858","1","-1","1","1","1","11","-1","6","1","-1","-1","1","0","-1","-1","-1","0.2","-0.8","0","1","465165","-1","0","18:52:35"
"RetrieveAndCompare","2057587401","5ccf5f72222373001912f61e","0","0.2","0","2347","-1","-1","1","1","1","12","-1","2","0","-1","-1","1","41","0","-1","-1","-0.6","-1","0","1","1232208","-1","0","18:52:35"
"RetrieveAndCompare","8729733425","56295ad5c8ffc20012513ae6","2","0.3","0","8582","-1","-1","50","0","1","0","-1","3","-1","-1","-1","-1","71","0","-1","-1","-0.4","-1","0","0","1349721","20","0.43","18:52:35"
"RetrieveAndCompare","9769568586","5c8aa0ca2b88840001d5cbca","0","0.7","0.1","2245","1","-1","1","1","1","80","-1","7","1","-1","-1","-1","65","0","-1","-1","0.4","-0.8","0","0","1490559","-1","0","18:52:35"
"RetrieveAndCompare","930429180","5c354421688b59000101b48f","0","0.8","0.5","3206","1","-1","1","1","1","9","-1","8","5","-1","-1","1","52","0","-1","-1","0.6","0","0","1","1763840","-1","0","18:52:35"
"RetrieveAndCompare","6118276604","5cdd2e2a8b39ba00191a227e","0","0.4","0","632","-1","-1","2","0","1","93","-1","4","0","-1","-1","-1","34","0","-1","-1","-0.2","-1","0","1","1321682","-1","0","18:52:34"
"RetrieveAndCompare","1885851424","5ba920744584060001d688a1","-1","0.8","0.2","1190","1","-1","1","1","1","41","1","8","2","10","3","-1","18","0","10","3","0.6","-0.6","-1","0","712213","0","0","18:52:34"
"RetrieveAndCompare","2551952153","5c35968719ceb400010b9e69","-1","0.8","0.2","657","1","-1","1","1","1","44","1","8","2","16","13","-1","5","0","16","13","0.6","-0.6","-1","0","581083","0","0","18:52:34"
"RetrieveAndCompare","4914773991","5ac48ded5cd1050001622c4a","0","0.1","0.4","3056","-1","1","1","0","1","67","-1","1","4","-1","-1","-1","78","0","-1","-1","-0.8","-0.2","0","0","1360595","-1","0","18:52:34"
"RetrieveAndCompare","9564336773","5ccf247b3a7dbb001796ab4a","-1","0.6","0.4","7550","1","-1","1","1","1","81","3","6","4","16","10","-1","26","0","16","10","0.2","-0.2","-1","0","967864","0","0","18:52:34"
"RetrieveAndCompare","2628958514","5c436a068bb6fd000163e4e8","0","0.2","0.5","1792","-1","1","1","0","1","40","-1","2","5","-1","-1","-1","31","0","-1","-1","-0.6","0","0","0","1214668","-1","0","18:52:34"
"RetrieveAndCompare","9778966139","5d5587bb7c447d0019f371dc","0","0.6","0.8","1368","-1","1","2","1","1","7","-1","6","8","-1","-1","-1","42","0","-1","-1","0.2","0.6","0","1","994759","-1","0","18:52:33"
"RetrieveAndCompare","6116588641","5cacc9cd0f757800019d0bac","-1","0.8","0.2","2345","1","-1","1","1","1","40","1","8","2","5","15","1","-3","0","15","5","0.6","-0.6","-1","1","815108","0","0","18:52:33"
"RetrieveAndCompare","743028367","5baeaaefad2a8d0001401bf2","0","0.6","0.7","911","1","1","2","1","1","5","-1","6","7","-1","-1","1","28","0","-1","-1","0.2","0.4","0","0","1258121","-1","0","18:52:33"
