"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.6","0.4","8458","1","-1","1","1","0","0","3","-1","-1","3","2","-1","0","-1","3","2","0.2","-0.2","-1","0","89285","0","0","18:07:03"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.6","0.4","2987","1","-1","1","1","0","1","3","-1","-1","2","3","1","0","-1","3","2","0.2","-0.2","-1","1","100268","0","0","18:07:08"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.6","0.4","4533","-1","-1","1","1","0","2","3","-1","-1","2","3","1","0","-1","3","2","0.2","-0.2","-1","1","105764","0","0","18:07:15"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.9","0.1","2664","-1","-1","1","1","0","3","0","-1","-1","8","5","1","0","-1","5","8","0.8","-0.8","-1","1","112803","0","0","18:07:21"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.9","0.1","1129","-1","-1","2","0","0","4","0","-1","-1","8","5","-1","0","-1","5","8","0.8","-0.8","-1","1","117975","0","0","18:07:24"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.9","0.1","1821","-1","-1","2","0","0","5","0","-1","-1","8","5","-1","0","-1","5","8","0.8","-0.8","-1","1","121611","0","0","18:07:28"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.8","0.2","2849","1","-1","1","1","0","6","1","-1","-1","4","1","-1","0","-1","4","1","0.6","-0.6","-1","0","125938","0","0","18:07:34"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.6","0.4","1782","1","-1","1","1","0","0","3","-1","-1","4","8","1","0","-1","8","4","0.2","-0.2","-1","1","73271","0","0","18:07:35"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.8","0.2","1517","1","-1","1","1","0","7","1","-1","-1","1","4","1","0","-1","4","1","0.6","-0.6","-1","1","131296","0","0","18:07:38"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.6","0.4","2747","-1","-1","2","0","0","1","3","-1","-1","4","8","-1","0","-1","8","4","0.2","-0.2","-1","1","77577","0","0","18:07:40"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.8","0.2","1531","1","-1","1","1","0","8","1","-1","-1","4","1","-1","0","-1","4","1","0.6","-0.6","-1","0","135321","0","0","18:07:42"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.6","0.4","839","-1","-1","1","1","0","2","3","-1","-1","4","8","1","0","-1","8","4","0.2","-0.2","-1","1","82840","0","0","18:07:44"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.7","0.3","4087","1","-1","1","1","0","9","2","-1","-1","6","7","-1","0","-1","6","7","0.4","-0.4","-1","0","139362","0","0","18:07:49"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.7","0.3","2438","-1","-1","2","0","0","3","2","-1","-1","3","7","-1","0","-1","7","3","0.4","-0.4","-1","1","86191","0","0","18:07:49"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.7","0.3","994","-1","-1","2","0","0","10","2","-1","-1","7","6","-1","0","-1","6","7","0.4","-0.4","-1","1","145958","0","0","18:07:52"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.7","0.3","1996","1","-1","1","1","0","4","2","-1","-1","7","3","-1","0","-1","7","3","0.4","-0.4","-1","0","91141","0","0","18:07:53"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","-1","0.7","0.3","817","-1","-1","1","1","0","11","2","-1","-1","6","7","-1","0","-1","6","7","0.4","-0.4","-1","0","149460","0","0","18:07:55"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.7","0.3","1151","-1","-1","1","1","0","5","2","-1","-1","3","7","1","0","-1","7","3","0.4","-0.4","-1","1","95648","0","0","18:07:57"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.9","0.1","1458","-1","-1","2","0","0","6","0","-1","-1","5","2","-1","0","-1","2","5","0.8","-0.8","-1","1","99309","0","0","18:08:01"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.9","0.1","872","-1","-1","1","1","0","7","0","-1","-1","5","2","1","0","-1","2","5","0.8","-0.8","-1","1","103278","0","0","18:08:04"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.9","0.1","752","1","-1","2","0","0","8","0","-1","-1","5","2","-1","0","-1","2","5","0.8","-0.8","-1","1","106656","0","0","18:08:07"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.8","0.2","2455","-1","-1","2","0","0","9","1","-1","-1","6","1","-1","0","-1","1","6","0.6","-0.6","-1","1","109919","0","0","18:08:12"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.8","0.2","975","-1","-1","1","1","0","10","1","-1","-1","1","6","-1","0","-1","1","6","0.6","-0.6","-1","0","114884","0","0","18:08:16"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","-1","0.8","0.2","760","-1","-1","2","0","0","11","1","-1","-1","1","6","1","0","-1","1","6","0.6","-0.6","-1","0","118388","0","0","18:08:19"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","0","0.6","0","2558","-1","-1","1","1","1","0","-1","6","0","-1","-1","1","0","-1","-1","-1","0.2","-1","0","1","197921","-1","0","18:08:46"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","0","0.6","0.3","3431","-1","-1","1","1","1","1","-1","6","3","-1","-1","-1","0","-1","-1","-1","0.2","-0.4","0","0","202986","-1","0","18:08:51"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","0","0.8","0.3","3209","1","-1","1","1","1","0","-1","8","3","-1","-1","-1","0","-1","-1","-1","0.6","-0.4","0","0","149315","-1","0","18:08:53"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","0","0.6","0.1","2828","1","-1","1","1","1","2","-1","6","1","-1","-1","1","0","-1","-1","-1","0.2","-0.8","0","1","208922","-1","0","18:08:57"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","0","0.8","0.1","2808","1","-1","1","1","1","1","-1","8","1","-1","-1","-1","0","-1","-1","-1","0.6","-0.8","0","0","155031","-1","0","18:08:58"
"RetrieveAndCompare","2487748872","5d16d545e9b5ff001a084080","0","0.8","0.2","1685","-1","-1","1","1","1","2","-1","8","2","-1","-1","1","0","-1","-1","-1","0.6","-0.6","0","1","160345","-1","0","18:09:02"
"RetrieveAndCompare","140293694","5d3c2b046a5b1e0001a91614","0","0.6","0.2","2727","1","-1","1","1","1","3","-1","6","2","-1","-1","-1","0","-1","-1","-1","0.2","-0.6","0","0","214257","-1","0","18:09:02"
