"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.6","0.4","579","1","-1","1","1","0","7","3","6","4","Q","E","1","0","-1","1","1","0.2","-0.2","0","1","264581","-1","-1","16:50:03"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","-1","0.8","0.2","876","-1","1","2","0","0","11","1","8","2","G","J","0","0","-1","1","1","0.6","-0.6","0","1","285581","-1","-1","16:50:06"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.6","0.4","656","1","1","2","0","0","8","3","6","4","E","Q","1","0","-1","1","1","0.2","-0.2","0","0","268041","-1","-1","16:50:07"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.6","0.4","1235","1","-1","1","1","0","9","3","6","4","Q","E","1","0","-1","1","1","0.2","-0.2","0","1","272080","-1","-1","16:50:11"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","-1","0.8","0.2","3873","-1","1","2","0","0","12","1","8","2","J","G","1","0","-1","1","1","0.6","-0.6","0","0","292257","-1","-1","16:50:12"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.8","0.2","640","1","-1","1","1","0","10","1","8","2","J","D","1","0","-1","1","1","0.6","-0.6","0","1","275523","-1","-1","16:50:14"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","-1","0.8","0.2","1829","-1","-1","2","0","0","13","1","8","2","J","G","1","0","-1","1","1","0.6","-0.6","0","0","296897","-1","-1","16:50:17"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.8","0.2","446","1","-1","1","1","0","11","1","8","2","J","D","1","0","-1","1","1","0.6","-0.6","0","1","278772","-1","-1","16:50:18"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.8","0.2","455","1","-1","1","1","0","12","1","8","2","J","D","1","0","-1","1","1","0.6","-0.6","0","1","282031","-1","-1","16:50:21"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","-1","0.8","0.2","4076","-1","-1","2","0","0","14","1","8","2","G","J","0","0","-1","1","1","0.6","-0.6","0","1","303790","-1","-1","16:50:24"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.8","0.2","638","-1","1","2","0","0","13","1","8","2","D","J","1","0","-1","1","1","0.6","-0.6","0","0","285473","-1","-1","16:50:24"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.8","0.2","347","1","1","1","1","0","14","1","8","2","D","J","0","0","-1","1","1","0.6","-0.6","0","0","288625","-1","-1","16:50:27"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.7","0.3","2834","1","-1","1","1","0","0","2","7","3","D","I","0","0","-1","1","1","0.4","-0.4","0","0","151692","-1","-1","16:50:30"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.9","0.1","648","1","-1","1","1","0","15","0","9","1","G","M","0","0","-1","1","1","0.8","-0.8","0","0","292076","-1","-1","16:50:31"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","-1","0.6","0.4","4775","-1","-1","1","1","0","15","3","6","4","H","F","0","0","-1","1","1","0.2","-0.2","0","0","311376","-1","-1","16:50:32"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.7","0.3","2083","-1","1","2","0","0","0","2","7","3","M","H","0","0","-1","1","1","0.4","-0.4","0","1","50945","-1","-1","16:50:32"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.9","0.1","304","1","-1","1","1","0","16","0","9","1","G","M","0","0","-1","1","1","0.8","-0.8","0","0","295183","-1","-1","16:50:34"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.7","0.3","1527","-1","-1","1","1","0","1","2","7","3","I","D","1","0","-1","1","1","0.4","-0.4","0","1","156040","-1","-1","16:50:34"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.7","0.3","1419","1","1","2","0","0","1","2","7","3","M","H","0","0","-1","1","1","0.4","-0.4","0","1","55178","-1","-1","16:50:36"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","-1","0.6","0.4","2330","1","-1","2","0","0","16","3","6","4","H","F","1","0","-1","1","1","0.2","-0.2","0","0","316523","-1","-1","16:50:37"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.9","0.1","393","-1","1","2","0","0","17","0","9","1","M","G","0","0","-1","1","1","0.8","-0.8","0","1","298379","-1","-1","16:50:37"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.7","0.3","903","-1","1","2","0","0","2","2","7","3","I","D","0","0","-1","1","1","0.4","-0.4","0","1","159768","-1","-1","16:50:38"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.9","0.1","325","-1","1","2","0","0","18","0","9","1","G","M","1","0","-1","1","1","0.8","-0.8","0","0","301508","-1","-1","16:50:40"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.7","0.3","1532","-1","-1","2","0","0","2","2","7","3","H","M","1","0","-1","1","1","0.4","-0.4","0","0","59522","-1","-1","16:50:41"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.7","0.3","887","1","1","1","1","0","3","2","7","3","I","D","1","0","-1","1","1","0.4","-0.4","0","1","163472","-1","-1","16:50:42"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","-1","0.6","0.4","2489","1","1","2","0","0","17","3","6","4","H","F","1","0","-1","1","1","0.2","-0.2","0","0","321817","-1","-1","16:50:42"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","-1","0.9","0.1","294","1","-1","1","1","0","19","0","9","1","G","M","0","0","-1","1","1","0.8","-0.8","0","0","304607","-1","-1","16:50:43"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.7","0.3","1350","-1","-1","2","0","0","3","2","7","3","H","M","1","0","-1","1","1","0.4","-0.4","0","0","63681","-1","-1","16:50:45"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.7","0.3","996","-1","1","1","1","0","4","2","7","3","I","D","1","0","-1","1","1","0.4","-0.4","0","1","167280","-1","-1","16:50:46"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","-1","0.6","0.4","2745","1","1","2","0","0","18","3","6","4","H","F","1","0","-1","1","1","0.2","-0.2","0","0","327369","-1","-1","16:50:48"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.7","0.3","879","-1","1","2","0","0","4","2","7","3","H","M","1","0","-1","1","1","0.4","-0.4","0","0","67373","-1","-1","16:50:48"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.6","0.4","2804","-1","-1","1","1","0","5","3","6","4","G","P","0","0","-1","1","1","0.2","-0.2","0","0","172903","-1","-1","16:50:51"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.8","0.2","1404","-1","1","2","0","0","5","1","8","2","I","C","1","0","-1","1","1","0.6","-0.6","0","0","71594","-1","-1","16:50:53"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","-1","0.6","0.4","2574","-1","1","2","0","0","19","3","6","4","F","H","0","0","-1","1","1","0.2","-0.2","0","1","332752","-1","-1","16:50:53"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.6","0.4","709","-1","-1","1","1","0","6","3","6","4","G","P","0","0","-1","1","1","0.2","-0.2","0","0","176429","-1","-1","16:50:55"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.8","0.2","247","1","1","1","1","0","6","1","8","2","C","I","1","0","-1","1","1","0.6","-0.6","0","1","74650","-1","-1","16:50:56"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.6","0.4","1075","1","1","2","0","0","7","3","6","4","G","P","1","0","-1","1","1","0.2","-0.2","0","0","180317","-1","-1","16:50:59"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.8","0.2","277","-1","-1","1","1","0","7","1","8","2","C","I","1","0","-1","1","1","0.6","-0.6","0","1","77739","-1","-1","16:50:59"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.8","0.2","347","-1","1","2","0","0","8","1","8","2","I","C","1","0","-1","1","1","0.6","-0.6","0","0","80897","-1","-1","16:51:02"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.6","0.4","1259","1","-1","1","1","0","8","3","6","4","G","P","0","0","-1","1","1","0.2","-0.2","0","0","184391","-1","-1","16:51:03"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.8","0.2","514","-1","1","2","0","0","9","1","8","2","I","C","1","0","-1","1","1","0.6","-0.6","0","0","84219","-1","-1","16:51:05"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.6","0.4","1107","-1","-1","2","0","0","9","3","6","4","P","G","0","0","-1","1","1","0.2","-0.2","0","1","188309","-1","-1","16:51:07"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.9","0.1","967","-1","1","2","0","0","10","0","9","1","D","Q","1","0","-1","1","1","0.8","-0.8","0","0","87998","-1","-1","16:51:09"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.8","0.2","1059","-1","-1","2","0","0","10","1","8","2","F","O","0","0","-1","1","1","0.6","-0.6","0","1","192185","-1","-1","16:51:11"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.8","0.2","850","-1","1","2","0","0","11","1","8","2","O","F","1","0","-1","1","1","0.6","-0.6","0","0","195851","-1","-1","16:51:14"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.8","0.2","1150","-1","1","2","0","0","12","1","8","2","F","O","0","0","-1","1","1","0.6","-0.6","0","1","199818","-1","-1","16:51:18"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.8","0.2","1091","1","-1","1","1","0","13","1","8","2","F","O","1","0","-1","1","1","0.6","-0.6","0","1","203718","-1","-1","16:51:22"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.8","0.2","908","-1","1","2","0","0","14","1","8","2","F","O","0","0","-1","1","1","0.6","-0.6","0","1","207436","-1","-1","16:51:26"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.9","0.1","568","1","-1","1","1","0","15","0","9","1","H","E","1","0","-1","1","1","0.8","-0.8","0","1","210818","-1","-1","16:51:29"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.9","0.1","18779","-1","1","2","0","0","11","0","9","1","Q","D","0","0","-1","1","1","0.8","-0.8","0","1","109589","-1","-1","16:51:31"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.9","0.1","907","1","-1","1","1","0","16","0","9","1","H","E","1","0","-1","1","1","0.8","-0.8","0","1","214536","-1","-1","16:51:33"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.9","0.1","606","1","-1","1","1","0","12","0","9","1","Q","D","1","0","-1","1","1","0.8","-0.8","0","1","113004","-1","-1","16:51:34"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.9","0.1","629","1","-1","1","1","0","17","0","9","1","E","H","0","0","-1","1","1","0.8","-0.8","0","0","217980","-1","-1","16:51:36"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.9","0.1","2604","1","-1","1","1","0","18","0","9","1","E","H","0","0","-1","1","1","0.8","-0.8","0","0","223395","-1","-1","16:51:42"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","-1","0.9","0.1","2538","1","1","1","1","0","19","0","9","1","E","H","0","0","-1","1","1","0.8","-0.8","0","0","228746","-1","-1","16:51:47"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.9","0.1","1969","1","-1","1","1","0","0","0","9","1","P","Q","0","0","-1","1","1","0.8","-0.8","0","0","97979","-1","-1","16:52:14"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.9","0.1","1065","-1","-1","1","1","0","1","0","9","1","P","Q","0","0","-1","1","1","0.8","-0.8","0","0","101850","-1","-1","16:52:18"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.9","0.1","5950","-1","1","2","0","0","0","-1","9","1","I","D","0","0","-1","0","0","0.8","-0.8","0","1","420250","-1","-1","16:52:21"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.9","0.3","3699","1","-1","1","1","0","0","-1","9","3","-0.4","G","1","0","-1","1","0","0.8","-0.4","0","1","402647","-1","-1","16:52:22"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.9","0.1","1020","-1","1","2","0","0","2","0","9","1","P","Q","1","0","-1","1","1","0.8","-0.8","0","0","105676","-1","-1","16:52:22"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.9","0.9","1719","1","1","2","1","0","1","-1","9","9","?","G","0","0","-1","1","2","0.8","0.8","0","1","406269","-1","-1","16:52:25"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.9","0.1","3469","1","-1","1","1","0","1","-1","9","1","D","-0.8","0","0","-1","1","0","0.8","-0.8","0","0","425622","-1","-1","16:52:26"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.9","0.1","673","1","-1","1","1","0","3","0","9","1","P","Q","0","0","-1","1","1","0.8","-0.8","0","0","109154","-1","-1","16:52:26"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.9","0.1","1199","1","-1","1","1","0","4","0","9","1","Q","P","1","0","-1","1","1","0.8","-0.8","0","1","113157","-1","-1","16:52:29"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.9","0.2","2415","1","1","1","1","0","2","-1","9","2","-0.6","G","1","0","-1","1","0","0.8","-0.6","0","1","410588","-1","-1","16:52:29"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.9","0.2","2469","1","-1","1","1","0","2","-1","9","2","D","-0.6","0","0","-1","1","0","0.8","-0.6","0","0","429994","-1","-1","16:52:30"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.9","0.1","1099","1","-1","1","1","0","3","-1","9","1","-0.8","G","1","0","-1","1","0","0.8","-0.8","0","1","413590","-1","-1","16:52:32"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.8","0.2","681","-1","1","2","0","0","5","1","8","2","E","F","1","0","-1","1","1","0.6","-0.6","0","0","116642","-1","-1","16:52:33"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.9","0.1","1783","1","-1","1","1","0","4","-1","9","1","G","M","0","0","-1","0","0","0.8","-0.8","0","0","417277","-1","-1","16:52:36"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.9","0.9","4054","1","1","2","1","0","3","-1","9","9","D","?","1","0","-1","1","2","0.8","0.8","0","0","435950","-1","-1","16:52:36"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.8","0.2","1095","1","-1","1","1","0","6","1","8","2","E","F","0","0","-1","1","1","0.6","-0.6","0","0","120542","-1","-1","16:52:37"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.8","0.2","891","-1","-1","1","1","0","7","1","8","2","F","E","1","0","-1","1","1","0.6","-0.6","0","1","124238","-1","-1","16:52:40"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.7","0.7","2382","-1","1","1","1","0","5","-1","7","7","?","0.4","1","0","-1","0","2","0.4","0.4","0","1","421562","-1","-1","16:52:40"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.9","0.3","3891","1","1","1","1","0","4","-1","9","3","-0.4","D","1","0","-1","1","0","0.8","-0.4","0","1","441744","-1","-1","16:52:42"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","0","0.9","0.9","2253","1","1","1","1","0","0","-1","9","9","?","E","1","0","-1","1","2","0.8","0.8","0","1","283841","-1","-1","16:52:42"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.1","0.7","1106","1","1","2","1","0","6","-1","1","7","0.4","-0.8","0","0","-1","0","0","-0.8","0.4","1","1","424571","-1","-1","16:52:43"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.8","0.2","932","1","-1","1","1","0","8","1","8","2","F","E","1","0","-1","1","1","0.6","-0.6","0","1","127975","-1","-1","16:52:44"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.1","0.3","1000","-1","-1","1","0","0","7","-1","1","3","-0.4","M","1","0","-1","1","0","-0.8","-0.4","0","1","427474","-1","-1","16:52:46"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.2","0.2","3420","-1","-1","2","1","0","5","-1","2","2","-0.6","?","1","0","-1","0","2","-0.6","-0.6","0","0","447066","-1","-1","16:52:47"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.8","0.2","715","1","-1","1","1","0","9","1","8","2","E","F","0","0","-1","1","1","0.6","-0.6","0","0","131494","-1","-1","16:52:47"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.1","0.1","907","-1","-1","1","1","0","8","-1","1","1","-0.8","M","1","0","-1","1","0","-0.8","-0.8","0","1","430285","-1","-1","16:52:49"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","0","0.9","0.3","6082","-1","1","2","0","0","1","-1","9","3","-0.4","E","0","0","-1","1","0","0.8","-0.4","0","1","291838","-1","-1","16:52:50"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.3","0.9","1429","1","-1","2","1","0","6","-1","3","9","-0.4","0.8","1","0","-1","0","0","-0.4","0.8","1","0","450398","-1","-1","16:52:51"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.6","0.4","899","-1","1","2","0","0","10","3","6","4","G","H","1","0","-1","1","1","0.2","-0.2","0","0","135197","-1","-1","16:52:51"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.1","0.1","975","-1","-1","2","1","0","9","-1","1","1","?","M","0","0","-1","1","2","-0.8","-0.8","0","1","433163","-1","-1","16:52:52"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","0","0.9","0.2","1389","1","1","1","1","0","2","-1","9","2","E","-0.6","0","0","-1","1","0","0.8","-0.6","0","0","295136","-1","-1","16:52:54"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.1","0.9","1248","1","-1","2","1","0","7","-1","1","9","D","I","0","0","-1","1","1","-0.8","0.8","0","1","453548","-1","-1","16:52:54"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.6","0.4","579","1","-1","1","1","0","11","3","6","4","G","H","0","0","-1","1","1","0.2","-0.2","0","0","138580","-1","-1","16:52:55"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.1","0.2","938","-1","-1","1","0","0","10","-1","1","2","-0.6","M","1","0","-1","1","0","-0.8","-0.6","0","1","436005","-1","-1","16:52:55"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","0","0.9","0.1","1373","-1","1","2","0","0","3","-1","9","1","-0.8","E","0","0","-1","1","0","0.8","-0.8","0","1","298417","-1","-1","16:52:57"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.1","0.1","2440","-1","-1","1","1","0","8","-1","1","1","-0.8","I","1","0","-1","1","0","-0.8","-0.8","0","1","457891","-1","-1","16:52:58"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.1","0.9","1517","-1","1","1","0","0","11","-1","1","9","G","M","1","0","-1","1","1","-0.8","0.8","0","1","439425","-1","-1","16:52:58"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.6","0.4","1096","1","1","1","1","0","12","3","6","4","H","G","1","0","-1","1","1","0.2","-0.2","0","1","142480","-1","-1","16:52:58"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","0","0.9","0.1","1483","1","1","1","1","0","4","-1","9","1","H","E","1","0","-1","0","0","0.8","-0.8","0","1","301810","-1","-1","16:53:00"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.6","0.6","1301","1","1","1","1","0","12","-1","6","6","0.2","?","0","0","-1","0","2","0.2","0.2","0","0","442630","-1","-1","16:53:01"
"RetrieveAndCompare","1429447083","5b1f6bb54c72120001f24402","-1","0.9","0.1","2040","1","-1","2","0","0","0","0","9","1","J","Q","1","0","-1","1","1","0.8","-0.8","0","0","112523","-1","-1","16:53:02"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.9","0.1","85128","1","-1","1","1","0","13","0","9","1","D","Q","0","0","-1","1","1","0.8","-0.8","0","0","200948","-1","-1","16:53:02"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.6","0.4","892","1","1","2","0","0","13","3","6","4","G","H","1","0","-1","1","1","0.2","-0.2","0","0","146176","-1","-1","16:53:02"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.1","0.1","2339","-1","-1","2","1","0","9","-1","1","1","?","I","0","0","-1","1","2","-0.8","-0.8","0","1","462132","-1","-1","16:53:02"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.4","0.9","774","1","-1","2","1","0","13","-1","4","9","0.8","-0.2","0","0","-1","0","0","-0.2","0.8","1","1","445306","-1","-1","16:53:04"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","0","0.9","0.9","2543","1","1","1","1","0","5","-1","9","9","?","0.8","1","0","-1","0","2","0.8","0.8","0","1","306267","-1","-1","16:53:05"
"RetrieveAndCompare","3039281836","5dfa43f78dffa07959346472","-1","0.9","0.1","134","1","-1","1","1","0","14","0","9","1","D","Q","0","0","-1","1","1","0.8","-0.8","0","0","203898","-1","-1","16:53:05"
"RetrieveAndCompare","864793406","5dbc3180ff9c981e0afd93c2","0","0.1","0.3","1961","-1","-1","1","0","0","10","-1","1","3","I","-0.4","0","0","-1","1","0","-0.8","-0.4","0","0","465997","-1","-1","16:53:06"
"RetrieveAndCompare","2447133309","5c5efab2abbcc10001e7033d","-1","0.6","0.4","1630","1","-1","1","1","0","14","3","6","4","H","G","1","0","-1","1","1","0.2","-0.2","0","1","150610","-1","-1","16:53:07"
"RetrieveAndCompare","754140344","5da6c05d830b2c0016c068aa","0","0.8","0.1","593","-1","-1","2","0","0","14","-1","8","1","M","D","0","0","-1","0","0","0.6","-0.8","0","1","447802","-1","-1","16:53:07"
"RetrieveAndCompare","1429447083","5b1f6bb54c72120001f24402","-1","0.9","0.1","2064","1","1","2","0","0","1","0","9","1","J","Q","1","0","-1","1","1","0.8","-0.8","0","0","117397","-1","-1","16:53:07"
"RetrieveAndCompare","1683634926","5c6fd6e2ff068d0001728ec6","0","0.3","0.9","1876","-1","-1","1","0","0","6","-1","3","9","-0.4","0.8","0","0","-1","0","0","-0.4","0.8","1","0","310052","-1","-1","16:53:08"
