"RetrieveAndCompare","2876697292","toto","-1","-1","-1","2309","-1","-1","2","-1","0","0","-1","-1","-1","5","6","-1","0","-1","6","5","-1","-1","-1","1","77177","18:33:05"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","810","-1","-1","2","-1","0","1","-1","-1","-1","3","7","-1","0","-1","7","3","-1","-1","-1","1","82003","18:33:08"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","1142","1","-1","1","-1","0","2","-1","-1","-1","6","5","-1","0","-1","6","5","-1","-1","-1","0","85320","18:33:12"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","1598","-1","-1","2","-1","0","3","-1","-1","-1","8","2","-1","0","-1","2","8","-1","-1","-1","1","88968","18:33:16"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","1572","-1","-1","2","-1","0","4","-1","-1","-1","1","4","1","0","-1","1","4","-1","-1","-1","0","93073","18:33:20"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","1550","-1","-1","1","-1","0","5","-1","-1","-1","7","3","-1","0","-1","7","3","-1","-1","-1","0","97151","18:33:24"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","1413","-1","-1","1","-1","0","6","-1","-1","-1","2","8","-1","0","-1","2","8","-1","-1","-1","0","101208","18:33:28"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","549","-1","-1","2","-1","0","7","-1","-1","-1","4","1","-1","0","-1","1","4","-1","-1","-1","1","105128","18:33:31"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","1341","1","-1","1","-1","0","8","-1","-1","-1","6","5","-1","0","-1","6","5","-1","-1","-1","0","108184","18:33:35"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","854","-1","-1","2","-1","0","9","-1","-1","-1","2","8","1","0","-1","2","8","-1","-1","-1","0","112031","18:33:38"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","766","1","-1","1","-1","0","10","-1","-1","-1","3","7","1","0","-1","7","3","-1","-1","-1","1","115391","18:33:42"
"RetrieveAndCompare","2876697292","toto","-1","-1","-1","1559","-1","-1","2","-1","0","11","-1","-1","-1","4","1","-1","0","-1","1","4","-1","-1","-1","1","118663","18:33:46"
"RetrieveAndCompare","2876697292","toto","0","0","0","4800","-1","1","2","1","1","0","-1","0","1","-1","-1","-1","0","-1","-1","-1","-0.8","0.8","1","1","138127","18:34:08"
"RetrieveAndCompare","2876697292","toto","0","0","0","18827","1","1","1","1","1","1","-1","2","0","-1","-1","1","0","-1","-1","-1","0.6","-0.8","0","1","145435","18:34:30"
"RetrieveAndCompare","2876697292","toto","0","0","0","1414","-1","1","2","0","1","2","-1","6","4","-1","-1","-1","0","-1","-1","-1","0.2","-0.4","0","1","166767","18:34:34"
"RetrieveAndCompare","2876697292","toto","0","0","0","1551","1","1","1","1","1","3","-1","0","2","-1","-1","1","0","-1","-1","-1","0.8","-0.6","0","1","170686","18:34:38"
"RetrieveAndCompare","2876697292","toto","0","0","0","791","1","-1","2","1","1","4","-1","10","9","-1","-1","1","0","-1","-1","-1","-1","1","1","0","174742","18:34:41"
"RetrieveAndCompare","2876697292","toto","0","0","0","1752","-1","-1","1","1","1","5","-1","2","4","-1","-1","-1","0","-1","-1","-1","0.6","-0.4","0","0","178037","18:34:45"
"RetrieveAndCompare","2876697292","toto","0","0","0","1391","-1","-1","1","1","1","6","-1","7","2","-1","-1","-1","0","-1","-1","-1","-0.2","-0.6","0","0","182295","18:34:49"
"RetrieveAndCompare","2876697292","toto","0","0","0","695","1","1","1","1","1","7","-1","8","0","-1","-1","-1","0","-1","-1","-1","0","-0.8","0","0","186191","18:34:52"
"RetrieveAndCompare","2876697292","toto","0","0","0","825","-1","1","1","1","1","8","-1","3","0","-1","-1","-1","0","-1","-1","-1","-0.6","-0.8","0","0","189389","18:34:56"
"RetrieveAndCompare","2876697292","toto","0","0","0","1518","-1","-1","1","1","1","9","-1","8","10","-1","-1","1","0","-1","-1","-1","0","-1","0","1","192720","18:35:00"
"RetrieveAndCompare","2876697292","toto","2","0","-1","12090","-1","-1","5","-1","1","0","-1","3","-1","-1","-1","-1","0","-1","-1","-1","-0.6","-1","0","0","208005","18:35:26"
"RetrieveAndCompare","2876697292","toto","2","0","-1","5829","1","-1","20","-1","1","1","-1","8","-1","-1","-1","-1","0","-1","-1","-1","0","-1","0","0","220801","18:35:32"
"RetrieveAndCompare","2876697292","toto","2","0","-1","4615","-1","-1","75","-1","1","2","-1","5","-1","-1","-1","-1","0","-1","-1","-1","-0.4","-1","0","0","227334","18:35:37"
"RetrieveAndCompare","2876697292","toto","2","0","-1","2128","-1","-1","30","-1","1","3","-1","2","-1","-1","-1","-1","0","-1","-1","-1","0.6","-1","0","0","232654","18:35:40"
"RetrieveAndCompare","2876697292","toto","2","0","-1","2959","1","-1","60","-1","1","4","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-0.8","-1","1","0","235486","18:35:44"
"RetrieveAndCompare","2876697292","toto","2","0","-1","2480","1","-1","25","-1","1","5","-1","10","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","1","0","239150","18:35:47"
